date value parameter land_use
2012-4-6 0 infil loc3
2012-4-6 0 toDistribute loc3
2012-4-6 0.38 dailySurplus loc3
2012-4-6 225 availablePoreDepth loc3
2012-4-6 500 EHD loc3
2012-4-6 3590.53 SD loc3
2012-4-6 -4.09053 G loc3
2012-4-6 0.45 theta_EHD loc3
2012-4-6 225 sw_EHD loc3
2012-4-6 0.449931 theta_soil loc3
2012-4-6 0.38 dsc loc3
2012-4-7 0.170616 infil2 loc1
2012-4-7 0.51 infil loc1
2012-4-7 0 toDistribute loc1
2012-4-7 0.13 dailySurplus loc1
2012-4-7 6.63673 availablePoreDepth loc1
2012-4-7 111.111 EHD loc1
2012-4-7 2135.73 SD loc1
2012-4-7 -2.24684 G loc1
2012-4-7 0.393324 theta_EHD loc1
2012-4-7 43.7026 sw_EHD loc1
2012-4-7 0.294473 theta_soil loc1
2012-4-7 0 dsc loc1
2012-4-7 0 infil2 loc2
2012-4-7 0 infil loc2
2012-4-7 0 toDistribute loc2
2012-4-7 0 dailySurplus loc2
2012-4-7 87.2279 availablePoreDepth loc2
2012-4-7 250 EHD loc2
2012-4-7 3560.79 SD loc2
2012-4-7 -3.81079 G loc2
2012-4-7 0.151088 theta_EHD loc2
2012-4-7 37.7721 sw_EHD loc2
2012-4-7 0.345134 theta_soil loc2
2012-4-7 0 dsc loc2
2012-4-7 0.129998 infil2 loc3
2012-4-7 0.13 infil loc3
2012-4-7 0 toDistribute loc3
2012-4-7 0.13 dailySurplus loc3
2012-4-7 225 availablePoreDepth loc3
2012-4-7 500 EHD loc3
2012-4-7 3590.62 SD loc3
2012-4-7 -4.09062 G loc3
2012-4-7 0.45 theta_EHD loc3
2012-4-7 225 sw_EHD loc3
2012-4-7 0.449956 theta_soil loc3
2012-4-7 0 dsc loc3
2012-4-8 0.116702 infil2 loc1
2012-4-8 0 infil loc1
2012-4-8 0 toDistribute loc1
2012-4-8 0 dailySurplus loc1
2012-4-8 6.29735 availablePoreDepth loc1
2012-4-8 111.111 EHD loc1
2012-4-8 2135.67 SD loc1
2012-4-8 -2.24678 G loc1
2012-4-8 0.392273 theta_EHD loc1
2012-4-8 43.5859 sw_EHD loc1
2012-4-8 0.294536 theta_soil loc1
2012-4-8 0 dsc loc1
2012-4-8 0 infil2 loc2
2012-4-8 0 infil loc2
2012-4-8 0 toDistribute loc2
2012-4-8 0 dailySurplus loc2
2012-4-8 87.2279 availablePoreDepth loc2
2012-4-8 250 EHD loc2
2012-4-8 3560.71 SD loc2
2012-4-8 -3.81071 G loc2
2012-4-8 0.151088 theta_EHD loc2
2012-4-8 37.7721 sw_EHD loc2
2012-4-8 0.345141 theta_soil loc2
2012-4-8 0 dsc loc2
2012-4-8 0 infil2 loc3
2012-4-8 0 infil loc3
2012-4-8 0 toDistribute loc3
2012-4-8 0 dailySurplus loc3
2012-4-8 225 availablePoreDepth loc3
2012-4-8 500 EHD loc3
2012-4-8 3590.71 SD loc3
2012-4-8 -4.09071 G loc3
2012-4-8 0.45 theta_EHD loc3
2012-4-8 225 sw_EHD loc3
2012-4-8 0.449944 theta_soil loc3
2012-4-8 0 dsc loc3
2012-4-9 0.079824 infil2 loc1
2012-4-9 0 infil loc1
2012-4-9 0 toDistribute loc1
2012-4-9 0 dailySurplus loc1
2012-4-9 6.41405 availablePoreDepth loc1
2012-4-9 111.111 EHD loc1
2012-4-9 2135.61 SD loc1
2012-4-9 -2.24672 G loc1
2012-4-9 0.391555 theta_EHD loc1
2012-4-9 43.5061 sw_EHD loc1
2012-4-9 0.294582 theta_soil loc1
2012-4-9 0 dsc loc1
2012-4-9 0 infil2 loc2
2012-4-9 0 infil loc2
2012-4-9 0 toDistribute loc2
2012-4-9 0 dailySurplus loc2
2012-4-9 87.2279 availablePoreDepth loc2
2012-4-9 250 EHD loc2
2012-4-9 3560.64 SD loc2
2012-4-9 -3.81064 G loc2
2012-4-9 0.151088 theta_EHD loc2
2012-4-9 37.7721 sw_EHD loc2
2012-4-9 0.345149 theta_soil loc2
2012-4-9 0 dsc loc2
2012-4-9 0 infil2 loc3
2012-4-9 0 infil loc3
2012-4-9 0 toDistribute loc3
2012-4-9 0 dailySurplus loc3
2012-4-9 225 availablePoreDepth loc3
2012-4-9 500 EHD loc3
2012-4-9 3590.81 SD loc3
2012-4-9 -4.09081 G loc3
2012-4-9 0.45 theta_EHD loc3
2012-4-9 225 sw_EHD loc3
2012-4-9 0.449933 theta_soil loc3
2012-4-9 0 dsc loc3
2012-4-10 0.108319 infil2 loc1
2012-4-10 0.17 infil loc1
2012-4-10 0 toDistribute loc1
2012-4-10 0.17 dailySurplus loc1
2012-4-10 6.49388 availablePoreDepth loc1
2012-4-10 111.111 EHD loc1
2012-4-10 2135.55 SD loc1
2012-4-10 -2.24666 G loc1
2012-4-10 0.39211 theta_EHD loc1
2012-4-10 43.5678 sw_EHD loc1
2012-4-10 0.294641 theta_soil loc1
2012-4-10 0 dsc loc1
2012-4-10 0 infil2 loc2
2012-4-10 0 infil loc2
2012-4-10 0 toDistribute loc2
2012-4-10 0 dailySurplus loc2
2012-4-10 90.0766 availablePoreDepth loc2
2012-4-10 250 EHD loc2
2012-4-10 3560.56 SD loc2
2012-4-10 -3.81056 G loc2
2012-4-10 0.139694 theta_EHD loc2
2012-4-10 34.9234 sw_EHD loc2
2012-4-10 0.345156 theta_soil loc2
2012-4-10 0 dsc loc2
2012-4-10 0.169992 infil2 loc3
2012-4-10 0.17 infil loc3
2012-4-10 0 toDistribute loc3
2012-4-10 0.17 dailySurplus loc3
2012-4-10 225 availablePoreDepth loc3
2012-4-10 500 EHD loc3
2012-4-10 3590.9 SD loc3
2012-4-10 -4.0909 G loc3
2012-4-10 0.45 theta_EHD loc3
2012-4-10 225 sw_EHD loc3
2012-4-10 0.449969 theta_soil loc3
2012-4-10 0 dsc loc3
2012-4-11 0.134131 infil2 loc1
2012-4-11 0.19 infil loc1
2012-4-11 0 toDistribute loc1
2012-4-11 0.19 dailySurplus loc1
2012-4-11 6.4322 availablePoreDepth loc1
2012-4-11 111.111 EHD loc1
2012-4-11 2135.49 SD loc1
2012-4-11 -2.2466 G loc1
2012-4-11 0.392613 theta_EHD loc1
2012-4-11 43.6236 sw_EHD loc1
2012-4-11 0.294713 theta_soil loc1
2012-4-11 0 dsc loc1
2012-4-11 0 infil2 loc2
2012-4-11 0 infil loc2
2012-4-11 0 toDistribute loc2
2012-4-11 0 dailySurplus loc2
2012-4-11 92.9406 availablePoreDepth loc2
2012-4-11 250 EHD loc2
2012-4-11 3560.49 SD loc2
2012-4-11 -3.81049 G loc2
2012-4-11 0.128238 theta_EHD loc2
2012-4-11 32.0594 sw_EHD loc2
2012-4-11 0.345163 theta_soil loc2
2012-4-11 0 dsc loc2
2012-4-11 0.18999 infil2 loc3
2012-4-11 0.0366008 Qd loc3
2012-4-11 0.19 infil loc3
2012-4-11 0 toDistribute loc3
2012-4-11 0.19 dailySurplus loc3
2012-4-11 225 availablePoreDepth loc3
2012-4-11 500 EHD loc3
2012-4-11 3590.99 SD loc3
2012-4-11 -4.09096 G loc3
2012-4-11 0.45 theta_EHD loc3
2012-4-11 225 sw_EHD loc3
2012-4-11 0.45 theta_soil loc3
2012-4-11 0 dsc loc3
2012-4-12 2.10667 infil2 loc1
2012-4-12 6.37633 infil loc1
2012-4-12 0 toDistribute loc1
2012-4-12 17.4364 dailySurplus loc1
2012-4-12 6.37633 availablePoreDepth loc1
2012-4-12 111.111 EHD loc1
2012-4-12 2135.43 SD loc1
2012-4-12 -2.24654 G loc1
2012-4-12 0.43104 theta_EHD loc1
2012-4-12 47.8933 sw_EHD loc1
2012-4-12 0.295708 theta_soil loc1
2012-4-12 11.0601 dsc loc1
2012-4-12 0 infil2 loc2
2012-4-12 14.1835 infil loc2
2012-4-12 0 toDistribute loc2
2012-4-12 14.1835 dailySurplus loc2
2012-4-12 96.1935 availablePoreDepth loc2
2012-4-12 250 EHD loc2
2012-4-12 3560.41 SD loc2
2012-4-12 -3.81041 G loc2
2012-4-12 0.17196 theta_EHD loc2
2012-4-12 42.99 sw_EHD loc2
2012-4-12 0.345171 theta_soil loc2
2012-4-12 0 dsc loc2
2012-4-12 17.4364 infil2 loc3
2012-4-12 17.3953 Qd loc3
2012-4-12 17.4364 infil loc3
2012-4-12 0 toDistribute loc3
2012-4-12 17.4364 dailySurplus loc3
2012-4-12 225 availablePoreDepth loc3
2012-4-12 500 EHD loc3
2012-4-12 3591.08 SD loc3
2012-4-12 -4.07368 G loc3
2012-4-12 0.45 theta_EHD loc3
2012-4-12 225 sw_EHD loc3
2012-4-12 0.45 theta_soil loc3
2012-4-12 0 dsc loc3
2012-4-13 2.10667 infil2 loc1
2012-4-13 2.10667 infil loc1
2012-4-13 0 toDistribute loc1
2012-4-13 7.90361 dailySurplus loc1
2012-4-13 2.10667 availablePoreDepth loc1
2012-4-13 111.111 EHD loc1
2012-4-13 2135.35 SD loc1
2012-4-13 -2.24646 G loc1
2012-4-13 0.43104 theta_EHD loc1
2012-4-13 47.8933 sw_EHD loc1
2012-4-13 0.296705 theta_soil loc1
2012-4-13 5.79694 dsc loc1
2012-4-13 0 infil2 loc2
2012-4-13 4.69776 infil loc2
2012-4-13 0 toDistribute loc2
2012-4-13 4.69776 dailySurplus loc2
2012-4-13 85.2159 availablePoreDepth loc2
2012-4-13 250 EHD loc2
2012-4-13 3560.33 SD loc2
2012-4-13 -3.81033 G loc2
2012-4-13 0.177928 theta_EHD loc2
2012-4-13 44.4819 sw_EHD loc2
2012-4-13 0.345178 theta_soil loc2
2012-4-13 0 dsc loc2
2012-4-13 7.90362 infil2 loc3
2012-4-13 7.86218 Qd loc3
2012-4-13 7.90361 infil loc3
2012-4-13 0 toDistribute loc3
2012-4-13 7.90361 dailySurplus loc3
2012-4-13 225 availablePoreDepth loc3
2012-4-13 500 EHD loc3
2012-4-13 3591.17 SD loc3
2012-4-13 -4.08331 G loc3
2012-4-13 0.45 theta_EHD loc3
2012-4-13 225 sw_EHD loc3
2012-4-13 0.45 theta_soil loc3
2012-4-13 0 dsc loc3
2012-4-14 1.48836 infil2 loc1
2012-4-14 0.15 infil loc1
2012-4-14 0 toDistribute loc1
2012-4-14 0.15 dailySurplus loc1
2012-4-14 2.10667 availablePoreDepth loc1
2012-4-14 111.111 EHD loc1
2012-4-14 2135.27 SD loc1
2012-4-14 -2.24638 G loc1
2012-4-14 0.418995 theta_EHD loc1
2012-4-14 46.5549 sw_EHD loc1
2012-4-14 0.297412 theta_soil loc1
2012-4-14 0 dsc loc1
2012-4-14 0 infil2 loc2
2012-4-14 0 infil loc2
2012-4-14 0 toDistribute loc2
2012-4-14 0 dailySurplus loc2
2012-4-14 83.618 availablePoreDepth loc2
2012-4-14 250 EHD loc2
2012-4-14 3560.26 SD loc2
2012-4-14 -3.81026 G loc2
2012-4-14 0.165528 theta_EHD loc2
2012-4-14 41.382 sw_EHD loc2
2012-4-14 0.345185 theta_soil loc2
2012-4-14 0 dsc loc2
2012-4-14 0.14998 infil2 loc3
2012-4-14 0.115804 Qd loc3
2012-4-14 0.15 infil loc3
2012-4-14 0 toDistribute loc3
2012-4-14 0.15 dailySurplus loc3
2012-4-14 225 availablePoreDepth loc3
2012-4-14 500 EHD loc3
2012-4-14 3591.25 SD loc3
2012-4-14 -4.09113 G loc3
2012-4-14 0.45 theta_EHD loc3
2012-4-14 225 sw_EHD loc3
2012-4-14 0.45 theta_soil loc3
2012-4-14 0 dsc loc3
2012-4-15 1.01804 infil2 loc1
2012-4-15 0 infil loc1
2012-4-15 0 toDistribute loc1
2012-4-15 0 dailySurplus loc1
2012-4-15 3.44502 availablePoreDepth loc1
2012-4-15 111.111 EHD loc1
2012-4-15 2135.2 SD loc1
2012-4-15 -2.24631 G loc1
2012-4-15 0.409832 theta_EHD loc1
2012-4-15 45.5369 sw_EHD loc1
2012-4-15 0.2979 theta_soil loc1
2012-4-15 0 dsc loc1
2012-4-15 0 infil2 loc2
2012-4-15 0 infil loc2
2012-4-15 0 toDistribute loc2
2012-4-15 0 dailySurplus loc2
2012-4-15 86.7805 availablePoreDepth loc2
2012-4-15 250 EHD loc2
2012-4-15 3560.18 SD loc2
2012-4-15 -3.81018 G loc2
2012-4-15 0.152878 theta_EHD loc2
2012-4-15 38.2195 sw_EHD loc2
2012-4-15 0.345193 theta_soil loc2
2012-4-15 0 dsc loc2
2012-4-15 0 infil2 loc3
2012-4-15 0 infil loc3
2012-4-15 0 toDistribute loc3
2012-4-15 0 dailySurplus loc3
2012-4-15 225 availablePoreDepth loc3
2012-4-15 500 EHD loc3
2012-4-15 3591.34 SD loc3
2012-4-15 -4.09134 G loc3
2012-4-15 0.45 theta_EHD loc3
2012-4-15 225 sw_EHD loc3
2012-4-15 0.449988 theta_soil loc3
2012-4-15 0 dsc loc3
2012-4-16 0.803778 infil2 loc1
2012-4-16 0.34 infil loc1
2012-4-16 0 toDistribute loc1
2012-4-16 0.34 dailySurplus loc1
2012-4-16 4.46306 availablePoreDepth loc1
2012-4-16 111.111 EHD loc1
2012-4-16 2135.12 SD loc1
2012-4-16 -2.24623 G loc1
2012-4-16 0.405658 theta_EHD loc1
2012-4-16 45.0731 sw_EHD loc1
2012-4-16 0.298287 theta_soil loc1
2012-4-16 0 dsc loc1
2012-4-16 0 infil2 loc2
2012-4-16 0 infil loc2
2012-4-16 0 toDistribute loc2
2012-4-16 0 dailySurplus loc2
2012-4-16 89.9346 availablePoreDepth loc2
2012-4-16 250 EHD loc2
2012-4-16 3560.1 SD loc2
2012-4-16 -3.8101 G loc2
2012-4-16 0.140262 theta_EHD loc2
2012-4-16 35.0654 sw_EHD loc2
2012-4-16 0.3452 theta_soil loc2
2012-4-16 0 dsc loc2
2012-4-16 0.34 infil2 loc3
2012-4-16 0.257521 Qd loc3
2012-4-16 0.34 infil loc3
2012-4-16 0 toDistribute loc3
2012-4-16 0.34 dailySurplus loc3
2012-4-16 225 availablePoreDepth loc3
2012-4-16 500 EHD loc3
2012-4-16 3591.43 SD loc3
2012-4-16 -4.09117 G loc3
2012-4-16 0.45 theta_EHD loc3
2012-4-16 225 sw_EHD loc3
2012-4-16 0.45 theta_soil loc3
2012-4-16 0 dsc loc3
2012-4-17 1.2513 infil2 loc1
2012-4-17 2.22 infil loc1
2012-4-17 0 toDistribute loc1
2012-4-17 2.22 dailySurplus loc1
2012-4-17 4.92684 availablePoreDepth loc1
2012-4-17 111.111 EHD loc1
2012-4-17 2135.04 SD loc1
2012-4-17 -2.24615 G loc1
2012-4-17 0.414377 theta_EHD loc1
2012-4-17 46.0418 sw_EHD loc1
2012-4-17 0.298884 theta_soil loc1
2012-4-17 0 dsc loc1
2012-4-17 0 infil2 loc2
2012-4-17 0 infil loc2
2012-4-17 0 toDistribute loc2
2012-4-17 0 dailySurplus loc2
2012-4-17 92.9018 availablePoreDepth loc2
2012-4-17 250 EHD loc2
2012-4-17 3560.03 SD loc2
2012-4-17 -3.81003 G loc2
2012-4-17 0.128393 theta_EHD loc2
2012-4-17 32.0982 sw_EHD loc2
2012-4-17 0.345208 theta_soil loc2
2012-4-17 0 dsc loc2
2012-4-17 2.22 infil2 loc3
2012-4-17 2.17871 Qd loc3
2012-4-17 2.22 infil loc3
2012-4-17 0 toDistribute loc3
2012-4-17 2.22 dailySurplus loc3
2012-4-17 225 availablePoreDepth loc3
2012-4-17 500 EHD loc3
2012-4-17 3591.52 SD loc3
2012-4-17 -4.08934 G loc3
2012-4-17 0.45 theta_EHD loc3
2012-4-17 225 sw_EHD loc3
2012-4-17 0.45 theta_soil loc3
2012-4-17 0 dsc loc3
2012-4-18 0.855893 infil2 loc1
2012-4-18 0 infil loc1
2012-4-18 0 toDistribute loc1
2012-4-18 0 dailySurplus loc1
2012-4-18 3.95814 availablePoreDepth loc1
2012-4-18 111.111 EHD loc1
2012-4-18 2134.97 SD loc1
2012-4-18 -2.24608 G loc1
2012-4-18 0.406674 theta_EHD loc1
2012-4-18 45.1859 sw_EHD loc1
2012-4-18 0.299295 theta_soil loc1
2012-4-18 0 dsc loc1
2012-4-18 0 infil2 loc2
2012-4-18 0 infil loc2
2012-4-18 0 toDistribute loc2
2012-4-18 0 dailySurplus loc2
2012-4-18 95.774 availablePoreDepth loc2
2012-4-18 250 EHD loc2
2012-4-18 3559.95 SD loc2
2012-4-18 -3.80995 G loc2
2012-4-18 0.116904 theta_EHD loc2
2012-4-18 29.226 sw_EHD loc2
2012-4-18 0.345215 theta_soil loc2
2012-4-18 0 dsc loc2
2012-4-18 0 infil2 loc3
2012-4-18 0 infil loc3
2012-4-18 0 toDistribute loc3
2012-4-18 0 dailySurplus loc3
2012-4-18 225 availablePoreDepth loc3
2012-4-18 500 EHD loc3
2012-4-18 3591.61 SD loc3
2012-4-18 -4.09161 G loc3
2012-4-18 0.45 theta_EHD loc3
2012-4-18 225 sw_EHD loc3
2012-4-18 0.449989 theta_soil loc3
2012-4-18 0 dsc loc3
2012-4-19 0.585431 infil2 loc1
2012-4-19 0 infil loc1
2012-4-19 0 toDistribute loc1
2012-4-19 0.955802 dailySurplus loc1
2012-4-19 4.81403 availablePoreDepth loc1
2012-4-19 111.111 EHD loc1
2012-4-19 2134.89 SD loc1
2012-4-19 -2.246 G loc1
2012-4-19 0.401405 theta_EHD loc1
2012-4-19 44.6005 sw_EHD loc1
2012-4-19 0.29958 theta_soil loc1
2012-4-19 0.955802 dsc loc1
2012-4-19 0 infil2 loc2
2012-4-19 0 infil loc2
2012-4-19 0 toDistribute loc2
2012-4-19 0 dailySurplus loc2
2012-4-19 98.5756 availablePoreDepth loc2
2012-4-19 250 EHD loc2
2012-4-19 3559.88 SD loc2
2012-4-19 -3.80988 G loc2
2012-4-19 0.105698 theta_EHD loc2
2012-4-19 26.4244 sw_EHD loc2
2012-4-19 0.345222 theta_soil loc2
2012-4-19 0 dsc loc2
2012-4-19 0 infil2 loc3
2012-4-19 0 infil loc3
2012-4-19 0 toDistribute loc3
2012-4-19 0.955802 dailySurplus loc3
2012-4-19 225 availablePoreDepth loc3
2012-4-19 500 EHD loc3
2012-4-19 3591.71 SD loc3
2012-4-19 -4.09171 G loc3
2012-4-19 0.45 theta_EHD loc3
2012-4-19 225 sw_EHD loc3
2012-4-19 0.449977 theta_soil loc3
2012-4-19 0.955802 dsc loc3
2012-4-20 2.10667 infil2 loc1
2012-4-20 5.39946 infil loc1
2012-4-20 0 toDistribute loc1
2012-4-20 4.2542 dailySurplus loc1
2012-4-20 5.39946 availablePoreDepth loc1
2012-4-20 111.111 EHD loc1
2012-4-20 2134.81 SD loc1
2012-4-20 -2.24593 G loc1
2012-4-20 0.43104 theta_EHD loc1
2012-4-20 47.8933 sw_EHD loc1
2012-4-20 0.300578 theta_soil loc1
2012-4-20 0.0764093 dsc loc1
2012-4-20 0 infil2 loc2
2012-4-20 2.82978 infil loc2
2012-4-20 0 toDistribute loc2
2012-4-20 2.82978 dailySurplus loc2
2012-4-20 100 availablePoreDepth loc2
2012-4-20 250 EHD loc2
2012-4-20 3559.8 SD loc2
2012-4-20 -3.8098 G loc2
2012-4-20 0.111319 theta_EHD loc2
2012-4-20 27.8298 sw_EHD loc2
2012-4-20 0.34523 theta_soil loc2
2012-4-20 0 dsc loc2
2012-4-20 4.25421 infil2 loc3
2012-4-20 4.1305 Qd loc3
2012-4-20 4.2542 infil loc3
2012-4-20 0 toDistribute loc3
2012-4-20 4.2542 dailySurplus loc3
2012-4-20 225 availablePoreDepth loc3
2012-4-20 500 EHD loc3
2012-4-20 3591.8 SD loc3
2012-4-20 -4.08766 G loc3
2012-4-20 0.45 theta_EHD loc3
2012-4-20 225 sw_EHD loc3
2012-4-20 0.45 theta_soil loc3
2012-4-20 0 dsc loc3
2012-4-21 1.44412 infil2 loc1
2012-4-21 0.01 infil loc1
2012-4-21 0 toDistribute loc1
2012-4-21 0.01 dailySurplus loc1
2012-4-21 2.10667 availablePoreDepth loc1
2012-4-21 111.111 EHD loc1
2012-4-21 2134.74 SD loc1
2012-4-21 -2.24585 G loc1
2012-4-21 0.418133 theta_EHD loc1
2012-4-21 46.4592 sw_EHD loc1
2012-4-21 0.301265 theta_soil loc1
2012-4-21 0 dsc loc1
2012-4-21 0 infil2 loc2
2012-4-21 0 infil loc2
2012-4-21 0 toDistribute loc2
2012-4-21 0 dailySurplus loc2
2012-4-21 100 availablePoreDepth loc2
2012-4-21 250 EHD loc2
2012-4-21 3559.72 SD loc2
2012-4-21 -3.80972 G loc2
2012-4-21 0.1 theta_EHD loc2
2012-4-21 25 sw_EHD loc2
2012-4-21 0.345237 theta_soil loc2
2012-4-21 0 dsc loc2
2012-4-21 0.00998378 infil2 loc3
2012-4-21 0.01 infil loc3
2012-4-21 0 toDistribute loc3
2012-4-21 0.01 dailySurplus loc3
2012-4-21 225 availablePoreDepth loc3
2012-4-21 500 EHD loc3
2012-4-21 3591.89 SD loc3
2012-4-21 -4.09189 G loc3
2012-4-21 0.45 theta_EHD loc3
2012-4-21 225 sw_EHD loc3
2012-4-21 0.449991 theta_soil loc3
2012-4-21 0 dsc loc3
2012-4-22 2.10667 infil2 loc1
2012-4-22 3.54079 infil loc1
2012-4-22 0 toDistribute loc1
2012-4-22 7.74 dailySurplus loc1
2012-4-22 3.54079 availablePoreDepth loc1
2012-4-22 111.111 EHD loc1
2012-4-22 2134.66 SD loc1
2012-4-22 -2.24577 G loc1
2012-4-22 0.43104 theta_EHD loc1
2012-4-22 47.8933 sw_EHD loc1
2012-4-22 0.302263 theta_soil loc1
2012-4-22 4.19921 dsc loc1
2012-4-22 0 infil2 loc2
2012-4-22 7.74 infil loc2
2012-4-22 0 toDistribute loc2
2012-4-22 7.74 dailySurplus loc2
2012-4-22 100 availablePoreDepth loc2
2012-4-22 250 EHD loc2
2012-4-22 3559.65 SD loc2
2012-4-22 -3.80965 G loc2
2012-4-22 0.13096 theta_EHD loc2
2012-4-22 32.74 sw_EHD loc2
2012-4-22 0.345245 theta_soil loc2
2012-4-22 0 dsc loc2
2012-4-22 7.74001 infil2 loc3
2012-4-22 7.66762 Qd loc3
2012-4-22 7.74 infil loc3
2012-4-22 0 toDistribute loc3
2012-4-22 7.74 dailySurplus loc3
2012-4-22 225 availablePoreDepth loc3
2012-4-22 500 EHD loc3
2012-4-22 3591.98 SD loc3
2012-4-22 -4.0843 G loc3
2012-4-22 0.45 theta_EHD loc3
2012-4-22 225 sw_EHD loc3
2012-4-22 0.45 theta_soil loc3
2012-4-22 0 dsc loc3
2012-4-23 1.72536 infil2 loc1
2012-4-23 0.9 infil loc1
2012-4-23 0 toDistribute loc1
2012-4-23 0.9 dailySurplus loc1
2012-4-23 2.10667 availablePoreDepth loc1
2012-4-23 111.111 EHD loc1
2012-4-23 2134.59 SD loc1
2012-4-23 -2.2457 G loc1
2012-4-23 0.423612 theta_EHD loc1
2012-4-23 47.0679 sw_EHD loc1
2012-4-23 0.303082 theta_soil loc1
2012-4-23 0 dsc loc1
2012-4-23 0 infil2 loc2
2012-4-23 0 infil loc2
2012-4-23 0 toDistribute loc2
2012-4-23 0 dailySurplus loc2
2012-4-23 95.3072 availablePoreDepth loc2
2012-4-23 250 EHD loc2
2012-4-23 3559.57 SD loc2
2012-4-23 -3.80957 G loc2
2012-4-23 0.118771 theta_EHD loc2
2012-4-23 29.6928 sw_EHD loc2
2012-4-23 0.345252 theta_soil loc2
2012-4-23 0 dsc loc2
2012-4-23 0.9 infil2 loc3
2012-4-23 0.858879 Qd loc3
2012-4-23 0.9 infil loc3
2012-4-23 0 toDistribute loc3
2012-4-23 0.9 dailySurplus loc3
2012-4-23 225 availablePoreDepth loc3
2012-4-23 500 EHD loc3
2012-4-23 3592.07 SD loc3
2012-4-23 -4.09122 G loc3
2012-4-23 0.45 theta_EHD loc3
2012-4-23 225 sw_EHD loc3
2012-4-23 0.45 theta_soil loc3
2012-4-23 0 dsc loc3
2012-4-24 2.10667 infil2 loc1
2012-4-24 2.93203 infil loc1
2012-4-24 0 toDistribute loc1
2012-4-24 7.13 dailySurplus loc1
2012-4-24 2.93203 availablePoreDepth loc1
2012-4-24 111.111 EHD loc1
2012-4-24 2134.51 SD loc1
2012-4-24 -2.24562 G loc1
2012-4-24 0.43104 theta_EHD loc1
2012-4-24 47.8933 sw_EHD loc1
2012-4-24 0.304079 theta_soil loc1
2012-4-24 4.19797 dsc loc1
2012-4-24 0 infil2 loc2
2012-4-24 3.80453 infil loc2
2012-4-24 0 toDistribute loc2
2012-4-24 3.80453 dailySurplus loc2
2012-4-24 98.6327 availablePoreDepth loc2
2012-4-24 250 EHD loc2
2012-4-24 3559.49 SD loc2
2012-4-24 -3.80949 G loc2
2012-4-24 0.120687 theta_EHD loc2
2012-4-24 30.1719 sw_EHD loc2
2012-4-24 0.345259 theta_soil loc2
2012-4-24 0 dsc loc2
2012-4-24 7.13001 infil2 loc3
2012-4-24 7.08874 Qd loc3
2012-4-24 7.13 infil loc3
2012-4-24 0 toDistribute loc3
2012-4-24 7.13 dailySurplus loc3
2012-4-24 225 availablePoreDepth loc3
2012-4-24 500 EHD loc3
2012-4-24 3592.16 SD loc3
2012-4-24 -4.08507 G loc3
2012-4-24 0.45 theta_EHD loc3
2012-4-24 225 sw_EHD loc3
2012-4-24 0.45 theta_soil loc3
2012-4-24 0 dsc loc3
2012-4-25 1.88336 infil2 loc1
2012-4-25 1.4 infil loc1
2012-4-25 0 toDistribute loc1
2012-4-25 1.4 dailySurplus loc1
2012-4-25 2.10667 availablePoreDepth loc1
2012-4-25 111.111 EHD loc1
2012-4-25 2134.43 SD loc1
2012-4-25 -2.24554 G loc1
2012-4-25 0.42669 theta_EHD loc1
2012-4-25 47.4099 sw_EHD loc1
2012-4-25 0.304973 theta_soil loc1
2012-4-25 0 dsc loc1
2012-4-25 0 infil2 loc2
2012-4-25 0 infil loc2
2012-4-25 0 toDistribute loc2
2012-4-25 0 dailySurplus loc2
2012-4-25 98.0461 availablePoreDepth loc2
2012-4-25 250 EHD loc2
2012-4-25 3559.42 SD loc2
2012-4-25 -3.80942 G loc2
2012-4-25 0.107816 theta_EHD loc2
2012-4-25 26.9539 sw_EHD loc2
2012-4-25 0.345267 theta_soil loc2
2012-4-25 0 dsc loc2
2012-4-25 1.39999 infil2 loc3
2012-4-25 1.35888 Qd loc3
2012-4-25 1.4 infil loc3
2012-4-25 0 toDistribute loc3
2012-4-25 1.4 dailySurplus loc3
2012-4-25 225 availablePoreDepth loc3
2012-4-25 500 EHD loc3
2012-4-25 3592.25 SD loc3
2012-4-25 -4.0909 G loc3
2012-4-25 0.45 theta_EHD loc3
2012-4-25 225 sw_EHD loc3
2012-4-25 0.45 theta_soil loc3
2012-4-25 0 dsc loc3
2012-4-26 1.35774 infil2 loc1
2012-4-26 0.22 infil loc1
2012-4-26 0 toDistribute loc1
2012-4-26 0.22 dailySurplus loc1
2012-4-26 2.59002 availablePoreDepth loc1
2012-4-26 111.111 EHD loc1
2012-4-26 2134.36 SD loc1
2012-4-26 -2.24547 G loc1
2012-4-26 0.41645 theta_EHD loc1
2012-4-26 46.2722 sw_EHD loc1
2012-4-26 0.30562 theta_soil loc1
2012-4-26 0 dsc loc1
2012-4-26 0 infil2 loc2
2012-4-26 0 infil loc2
2012-4-26 0 toDistribute loc2
2012-4-26 0 dailySurplus loc2
2012-4-26 100 availablePoreDepth loc2
2012-4-26 250 EHD loc2
2012-4-26 3559.34 SD loc2
2012-4-26 -3.80934 G loc2
2012-4-26 0.1 theta_EHD loc2
2012-4-26 25 sw_EHD loc2
2012-4-26 0.345274 theta_soil loc2
2012-4-26 0 dsc loc2
2012-4-26 0.220001 infil2 loc3
2012-4-26 0.178791 Qd loc3
2012-4-26 0.22 infil loc3
2012-4-26 0 toDistribute loc3
