249	2012	9	7	10.44	0
250	2012	9	8	8.23	2.28
251	2012	9	9	11.71	0
252	2012	9	10	7.89	0.35
253	2012	9	11	12.86	0
254	2012	9	12	14.81	0.02
255	2012	9	13	10.81	2.32
256	2012	9	14	6.6	1.38
257	2012	9	15	10.41	13.11
258	2012	9	16	10.32	10.13
259	2012	9	17	11.61	0
260	2012	9	18	12.35	4.64
261	2012	9	19	10.68	5.38
262	2012	9	20	8.96	3.14
263	2012	9	21	5.89	0.85
264	2012	9	22	4.56	0
265	2012	9	23	5.11	0
266	2012	9	24	6.72	4.03
267	2012	9	25	5.3	0
268	2012	9	26	6.53	0.13
269	2012	9	27	7.13	20.4
270	2012	9	28	8.36	12.46
271	2012	9	29	7.79	0
272	2012	9	30	9.61	8.33
273	2012	10	1	8.22	0
274	2012	10	2	10.35	6.29
275	2012	10	3	11.27	0.01
276	2012	10	4	10	0
277	2012	10	5	9.12	8.31
278	2012	10	6	6.75	1.93
279	2012	10	7	3.51	0.03
280	2012	10	8	3.81	0
281	2012	10	9	6.29	0.06
282	2012	10	10	5.93	20.38
283	2012	10	11	2.65	0.01
284	2012	10	12	1.52	0.1
285	2012	10	13	1.49	0.39
286	2012	10	14	3.44	0
287	2012	10	15	3.33	0.02
288	2012	10	16	3.78	14.72
289	2012	10	17	4.05	2.36
290	2012	10	18	5.46	11.32
291	2012	10	19	7.84	0.87
292	2012	10	20	9.52	12.81
293	2012	10	21	7.01	0.01
294	2012	10	22	5.99	20.75
295	2012	10	23	4.2	0
296	2012	10	24	3.32	0.09
297	2012	10	25	1.67	0
298	2012	10	26	1.66	0.41
299	2012	10	27	-0.65	0.09
300	2012	10	28	0.6	0
301	2012	10	29	-2.41	0.01
302	2012	10	30	-1.39	8.81
303	2012	10	31	-0.4	5.08
304	2012	11	1	-4.07	1.38
305	2012	11	2	3.17	10.71
306	2012	11	3	4.47	11.19
307	2012	11	4	4.57	4.34
308	2012	11	5	3.97	2.23
309	2012	11	6	3.01	0
310	2012	11	7	-0.02	0
311	2012	11	8	-1.73	1.19
312	2012	11	9	-1.26	0.32
313	2012	11	10	-0.83	6.17
314	2012	11	11	2.34	5.4
315	2012	11	12	5.92	4.47
316	2012	11	13	4.1	4.41
317	2012	11	14	-1.05	0.01
318	2012	11	15	4.07	3.68
319	2012	11	16	7.11	3.89
320	2012	11	17	2.51	0.3
321	2012	11	18	5.95	0.1
322	2012	11	19	3.2	14.55
323	2012	11	20	1.97	0.11
324	2012	11	21	4.05	7
325	2012	11	22	7.41	2.68
326	2012	11	23	5.92	0.79
327	2012	11	24	5.6	4.02
328	2012	11	25	5.16	0.68
329	2012	11	26	0.87	0.12
330	2012	11	27	0.46	0.34
331	2012	11	28	0.4	2.61
332	2012	11	29	0.41	7.37
333	2012	11	30	-1.18	0.04
334	2012	12	1	-4.12	0
335	2012	12	2	-5.64	0.02
336	2012	12	3	-9.15	0
337	2012	12	4	-14.77	0.16
338	2012	12	5	-17.06	0.36
339	2012	12	6	-12.72	0.79
340	2012	12	7	-11.19	0
341	2012	12	8	-11.45	0.11
342	2012	12	9	-8.31	0.04
343	2012	12	10	-13.18	0.68
344	2012	12	11	-7.14	0
345	2012	12	12	-7.74	0
346	2012	12	13	-14.83	0
347	2012	12	14	-14.08	0.69
348	2012	12	15	-8.11	0
349	2012	12	16	-7.33	0.03
350	2012	12	17	-0.93	18.76
351	2012	12	18	0.77	5.24
352	2012	12	19	-0.05	0.09
353	2012	12	20	-2.55	0.08
354	2012	12	21	-7.96	0
355	2012	12	22	-9.57	0.02
356	2012	12	23	-7.17	0.16
357	2012	12	24	-6.7	0.45
358	2012	12	25	-5.21	4.27
359	2012	12	26	-5.07	1.42
360	2012	12	27	-2.72	2.39
361	2012	12	28	-1.38	2.55
362	2012	12	29	-12.64	0.25
363	2012	12	30	-9.75	6.38
364	2012	12	31	2.7	8.82
365	2013	1	1	3.51	8.97
366	2013	1	2	-1.05	0
367	2013	1	3	-4.48	1.54
368	2013	1	4	-0.86	0.21
369	2013	1	5	-1.11	0.43
370	2013	1	6	-2.13	0.48
371	2013	1	7	-0.98	0
372	2013	1	8	0.37	3.78
373	2013	1	9	-1.58	0.82
374	2013	1	10	-3.13	0
375	2013	1	11	-3.51	0
376	2013	1	12	-6.82	0
377	2013	1	13	-12.85	0
378	2013	1	14	-15.21	0.01
379	2013	1	15	-13.71	0.11
380	2013	1	16	-12.23	0.88
381	2013	1	17	-10.74	0.53
382	2013	1	18	-9.28	0.14
383	2013	1	19	-13.27	0.08
384	2013	1	20	-13.25	0.23
385	2013	1	21	-8.75	0.01
386	2013	1	22	-13.04	0.01
387	2013	1	23	-18.82	0
388	2013	1	24	-15.84	0
389	2013	1	25	-15.04	0
390	2013	1	26	-13.89	1.46
391	2013	1	27	-4.4	1.87
392	2013	1	28	-3.26	5.58
393	2013	1	29	1.66	3.61
394	2013	1	30	0.48	5.31
395	2013	1	31	1.87	1.7
396	2013	2	1	-2.03	0
397	2013	2	2	-9.83	0.08
398	2013	2	3	-9.8	0
399	2013	2	4	-6.62	2.33
400	2013	2	5	-2.76	2.38
401	2013	2	6	-5.38	1.22
402	2013	2	7	-2.59	0.09
403	2013	2	8	-5.39	0.15
404	2013	2	9	-9.58	0.01
405	2013	2	10	-10.94	0.86
406	2013	2	11	-9.3	0.09
407	2013	2	12	-9.43	0.02
408	2013	2	13	-6.37	0.12
409	2013	2	14	-5.8	0.41
410	2013	2	15	-3.9	0
411	2013	2	16	-2.53	0.46
412	2013	2	17	-0.15	0.24
413	2013	2	18	-0.58	0.56
414	2013	2	19	-1.34	2.69
415	2013	2	20	-5.01	0
416	2013	2	21	-10.18	0
417	2013	2	22	-14.97	0
418	2013	2	23	-6.54	0.31
419	2013	2	24	-1.29	0.3
420	2013	2	25	-3	0
421	2013	2	26	-7.09	0
422	2013	2	27	-7.03	0
423	2013	2	28	-5.42	0.42
424	2013	3	1	-0.61	0
425	2013	3	2	-0.5	0
426	2013	3	3	1.98	0
427	2013	3	4	-0.63	0
428	2013	3	5	-1.16	0.01
429	2013	3	6	-1.03	0
430	2013	3	7	-2.23	0
431	2013	3	8	-6.81	0
432	2013	3	9	-6.34	0
433	2013	3	10	-8.8	0
434	2013	3	11	-13.24	0
435	2013	3	12	-9.03	0
436	2013	3	13	-4.56	0.39
437	2013	3	14	-10.87	0
438	2013	3	15	-11.6	0.02
439	2013	3	16	-5.78	0.79
440	2013	3	17	-3.88	0
441	2013	3	18	-3.27	0
442	2013	3	19	-6.04	0.02
443	2013	3	20	-7.24	0
444	2013	3	21	-6.15	0
445	2013	3	22	-7.07	0
446	2013	3	23	-10.41	0
447	2013	3	24	-7.8	0
448	2013	3	25	-4.66	0.07
449	2013	3	26	-4.34	0
450	2013	3	27	-4.35	0
451	2013	3	28	-3.83	0
452	2013	3	29	-4.23	0
453	2013	3	30	-2.67	0
454	2013	3	31	-3.62	0
455	2013	4	1	-2.3	0
456	2013	4	2	-0.9	0
457	2013	4	3	-0.82	0
458	2013	4	4	0.09	0
459	2013	4	5	3.28	0
460	2013	4	6	1.03	0
461	2013	4	7	-0.2	0.05
462	2013	4	8	-1.17	0
463	2013	4	9	-1.61	0
464	2013	4	10	-0.93	0
465	2013	4	11	-1.11	0
466	2013	4	12	-0.13	0
467	2013	4	13	1.64	5.97
468	2013	4	14	0.93	1.87
469	2013	4	15	4.81	8.31
470	2013	4	16	5.68	3.21
471	2013	4	17	6.08	5.02
472	2013	4	18	7.33	4.12
473	2013	4	19	5.7	17.13
474	2013	4	20	2.52	5.95
475	2013	4	21	3.7	0.03
476	2013	4	22	4.03	0
477	2013	4	23	5.84	2.62
478	2013	4	24	7.32	0
479	2013	4	25	5.32	0.04
480	2013	4	26	6.76	1.99
481	2013	4	27	4.08	0.69
482	2013	4	28	4.17	0
483	2013	4	29	4.17	8.06
484	2013	4	30	4.34	3.18
485	2013	5	1	5.7	0
486	2013	5	2	5.03	0
487	2013	5	3	4.67	0
488	2013	5	4	5.34	0.02
489	2013	5	5	5.12	5.15
490	2013	5	6	9.12	0
491	2013	5	7	11.23	0
492	2013	5	8	12.32	0
493	2013	5	9	11.92	5.4
494	2013	5	10	10.89	0.15
495	2013	5	11	8.7	2.24
496	2013	5	12	9.51	5.22
497	2013	5	13	7.65	2.72
498	2013	5	14	6.37	3.11
499	2013	5	15	5.79	0.03
500	2013	5	16	9.2	0.01
501	2013	5	17	15.63	0
502	2013	5	18	17.92	0.2
503	2013	5	19	19.06	0.03
504	2013	5	20	19.36	0.59
505	2013	5	21	14.78	8.58
506	2013	5	22	14.81	39.14
507	2013	5	23	12.66	2.8
508	2013	5	24	6.59	8.91
509	2013	5	25	11.24	0
510	2013	5	26	14.48	0
511	2013	5	27	16.43	0.01
512	2013	5	28	13.41	8.84
513	2013	5	29	15.63	4.4
514	2013	5	30	15.67	0.55
515	2013	5	31	16.7	1
516	2013	6	1	16.82	2.75
