date q_drain q_overland q_stream q_lake e_drain e_overland e_gully
2014-9-2 17201.7 1.03284e+06 6.64071 0 0 0 0
2014-9-3 17213.6 1.03523e+06 6.80508 0 0 0 0
2014-9-4 17286.1 1.03663e+06 6.88784 0 0 0 0
2014-9-5 17279.9 1.03828e+06 6.65066 0 0 0 0
2014-9-6 17279 1.04019e+06 6.91056 0 0 0 0
2014-9-7 17328.3 1.04195e+06 6.83045 0 0 0 0
2014-9-8 23388 1.05955e+06 7.00508 0 0 0 0
2014-9-9 21376.4 1.05585e+06 6.66258 0 0 0 0
2014-9-10 23499.9 1.06e+06 7.09929 0 0 0 0
2014-9-11 19717.3 1.04749e+06 6.97058 0 0 0 0
2014-9-12 19597.9 1.04497e+06 6.81265 0 0 0 0
2014-9-13 19364.2 1.05301e+06 6.95551 0 0 0 0
2014-9-14 19016.7 1.04959e+06 6.63062 0 0 0 0
2014-9-15 18754.2 1.05775e+06 6.88256 0 0 0 0
2014-9-16 18438.9 1.06221e+06 6.81592 0 0 0 0
2014-9-17 18337.8 1.05981e+06 6.95696 0 0 0 0
2014-9-18 18136.6 1.06169e+06 6.88237 0 0 0 0
2014-9-19 17979.3 1.06309e+06 6.56902 0 0 0 0
2014-9-20 17883.1 1.06511e+06 7.2589 0 0 0 0
2014-9-21 22841.6 1.0774e+06 6.84065 0 0 0 0
2014-9-22 20165.6 1.07157e+06 6.97823 0 0 0 0
2014-9-23 19818.6 1.06133e+06 6.80783 0 0 0 0
2014-9-24 19596.4 1.06911e+06 6.87238 0 0 0 0
2014-9-25 21681.2 1.07877e+06 6.72866 0 0 0 0
2014-9-26 19826.7 1.07859e+06 6.96146 0 0 0 0
2014-9-27 19590.5 1.07218e+06 6.99793 0 0 0 0
2014-9-28 19231.4 1.0755e+06 6.9319 0 0 0 0
2014-9-29 18965 1.08043e+06 6.75579 0 0 0 0
2014-9-30 18649.6 1.08233e+06 6.73617 0 0 0 0
2014-10-1 18494.5 1.08405e+06 7.16673 0 0 0 0
2014-10-2 25956.2 1.0979e+06 6.51832 0 0 0 0
2014-10-3 19965 1.08483e+06 7.16908 0 0 0 0
2014-10-4 19313.7 1.07852e+06 6.71758 0 0 0 0
2014-10-5 22405 1.09829e+06 7.20733 0 0 0 0
2014-10-6 18966.2 1.09082e+06 6.95468 0 0 0 0
2014-10-7 18696.2 1.0866e+06 7.21006 0 0 0 0
2014-10-8 30710.4 1.12958e+06 6.9676 0 0 0 0
2014-10-9 28062.9 1.12264e+06 6.8038 0 0 0 0
2014-10-10 46159.4 1.21798e+06 6.90785 0 0 0 0
2014-10-11 27812.6 1.09877e+06 6.79363 0 0 0 0
2014-10-12 41068.7 1.1814e+06 6.75041 0 0 0 0
2014-10-13 33969.7 1.12262e+06 6.90257 0 0 0 0
2014-10-14 23472 1.10138e+06 6.9922 0 0 0 0
2014-10-15 22154.5 1.08804e+06 6.95973 0 0 0 0
2014-10-16 21092.3 1.1108e+06 6.80466 0 0 0 0
2014-10-17 30603.9 1.14185e+06 6.85471 0 0 0 0
2014-10-18 30006.4 1.13961e+06 7.17434 0 0 0 0
2014-10-19 38243.6 1.1831e+06 7.03056 0 0 0 0
2014-10-20 24341.9 1.10213e+06 7.02213 0 0 0 0
2014-10-21 23459.2 1.10618e+06 6.9529 0 0 0 0
2014-10-22 24183.2 1.12254e+06 6.8275 0 0 0 0
2014-10-23 26688.7 1.1317e+06 7.0572 0 0 0 0
2014-10-24 37035.7 1.1797e+06 6.81698 0 0 0 0
2014-10-25 34181.9 1.15162e+06 6.98103 0 0 0 0
2014-10-26 23778.9 1.1257e+06 7.00335 0 0 0 0
2014-10-27 22164.9 1.10924e+06 7.00905 0 0 0 0
2014-10-28 20789.8 1.12759e+06 6.96607 0 0 0 0
2014-10-29 29343.7 1.15683e+06 6.79492 0 0 0 0
2014-10-30 21493 1.1319e+06 7.05431 0 0 0 0
2014-10-31 20497.6 1.12252e+06 7.00255 0 0 0 0
2014-11-1 26066.7 1.15439e+06 6.96608 0 0 0 0
2014-11-2 24849.3 1.14504e+06 6.92433 0 0 0 0
2014-11-3 30336.6 1.16124e+06 7.15495 0 0 0 0
2014-11-4 32668.7 1.16542e+06 6.954 0 0 0 0
2014-11-5 23344.2 1.13616e+06 7.12372 0 0 0 0
2014-11-6 21907.5 1.12828e+06 7.23231 0 0 0 0
2014-11-7 20925.9 1.1885e+06 7.1125 0 0 0 0
2014-11-8 20114.5 1.13567e+06 7.03204 0 0 0 0
2014-11-9 25663 1.14841e+06 7.46193 0 0 0 0
2014-11-10 19946.1 1.1504e+06 7.22335 0 0 0 0
2014-11-11 27313 1.16323e+06 7.13326 0 0 0 0
2014-11-12 20654.8 1.15345e+06 7.25567 0 0 0 0
2014-11-13 22259.8 1.14502e+06 6.76233 0 0 0 0
2014-11-14 29840.1 1.19121e+06 6.99048 0 0 0 0
2014-11-15 21760.9 1.15847e+06 7.27956 0 0 0 0
2014-11-16 21016.4 1.14496e+06 6.91485 0 0 0 0
2014-11-17 20575.6 1.16538e+06 7.06968 0 0 0 0
2014-11-18 20304.5 1.16736e+06 7.05424 0 0 0 0
2014-11-19 19851.1 1.16385e+06 7.03626 0 0 0 0
2014-11-20 19498.6 1.16735e+06 7.31908 0 0 0 0
2014-11-21 20182.7 1.17234e+06 7.2663 0 0 0 0
2014-11-22 19180.8 1.17384e+06 6.72061 0 0 0 0
2014-11-23 19106.5 1.17557e+06 6.99404 0 0 0 0
2014-11-24 31413.4 1.20713e+06 6.85289 0 0 0 0
2014-11-25 20238.4 1.18121e+06 7.29872 0 0 0 0
2014-11-26 19209.1 1.20605e+06 7.04648 0 0 0 0
2014-11-27 19125.3 1.19359e+06 7.62079 0 0 0 0
2014-11-28 19277.1 1.1854e+06 7.09287 0 0 0 0
2014-11-29 19510 1.19123e+06 7.09914 0 0 0 0
2014-11-30 19228.2 1.18886e+06 6.96563 0 0 0 0
2014-12-1 19220 1.1899e+06 6.99027 0 0 0 0
2014-12-2 19248.6 1.1879e+06 7.20183 0 0 0 0
2014-12-3 19215.6 1.19388e+06 7.21656 0 0 0 0
2014-12-4 18924.1 1.19599e+06 7.03357 0 0 0 0
2014-12-5 19644 1.20165e+06 7.5943 0 0 0 0
2014-12-6 19559.5 1.1988e+06 6.99783 0 0 0 0
2014-12-7 19488.2 1.19607e+06 7.33054 0 0 0 0
2014-12-8 25503.2 1.17919e+06 6.95457 0 0 0 0
2014-12-9 19492 1.22206e+06 7.47685 0 0 0 0
2014-12-10 19487 1.21323e+06 7.08697 0 0 0 0
2014-12-11 23441.2 1.18304e+06 7.10033 0 0 0 0
2014-12-12 21051.7 1.17853e+06 7.61208 0 0 0 0
2014-12-13 19667.5 1.25906e+06 7.47108 0 0 0 0
2014-12-14 19732.4 1.22096e+06 6.68412 0 0 0 0
2014-12-15 27168.6 1.19589e+06 7.13547 0 0 0 0
2014-12-16 21487.8 1.19773e+06 7.18964 0 0 0 0
2014-12-17 19685.2 1.25099e+06 6.87995 0 0 0 0
2014-12-18 19152.7 1.22713e+06 7.53717 0 0 0 0
2014-12-19 19831.7 1.22114e+06 7.11575 0 0 0 0
2014-12-20 19840.7 1.22753e+06 7.37558 0 0 0 0
2014-12-21 19331.1 1.22042e+06 7.07244 0 0 0 0
2014-12-22 19998.3 1.22695e+06 7.12908 0 0 0 0
2014-12-23 19950.1 1.22806e+06 7.27261 0 0 0 0
2014-12-24 19346.7 1.23021e+06 7.18033 0 0 0 0
2014-12-25 19437.4 1.23147e+06 6.868 0 0 0 0
2014-12-26 19431.9 1.23358e+06 7.10502 0 0 0 0
2014-12-27 19590.4 1.23495e+06 7.24047 0 0 0 0
2014-12-28 19566.2 1.23692e+06 6.94567 0 0 0 0
2014-12-29 19548.4 1.23867e+06 7.30571 0 0 0 0
2014-12-30 19569 1.24015e+06 7.21819 0 0 0 0
2014-12-31 19640.5 1.2412e+06 7.20675 0 0 0 0
2015-1-1 21360.4 1.24368e+06 7.38569 0 0 0 0
2015-1-2 26057.8 1.22429e+06 7.37029 0 0 0 0
2015-1-3 20783.4 1.22745e+06 7.07147 0 0 0 0
2015-1-4 20640.2 1.23726e+06 7.17931 0 0 0 0
2015-1-5 20534.4 1.29337e+06 6.97875 0 0 0 0
2015-1-6 20481.3 1.25856e+06 7.22477 0 0 0 0
2015-1-7 33545.2 1.23928e+06 7.01978 0 0 0 0
2015-1-8 25557.9 1.25362e+06 7.18051 0 0 0 0
2015-1-9 22008.9 1.23929e+06 7.20734 0 0 0 0
2015-1-10 20141.2 1.29182e+06 7.14542 0 0 0 0
2015-1-11 22005.8 1.27249e+06 7.24856 0 0 0 0
2015-1-12 20015.7 1.25731e+06 7.73284 0 0 0 0
2015-1-13 21838.2 1.27146e+06 6.92981 0 0 0 0
2015-1-14 22209.7 1.22887e+06 7.60087 0 0 0 0
2015-1-15 20929.2 1.28506e+06 6.98272 0 0 0 0
2015-1-16 38432.9 1.277e+06 7.27431 0 0 0 0
2015-1-17 28255.9 1.27235e+06 7.18991 0 0 0 0
2015-1-18 25122.6 1.26421e+06 7.10073 0 0 0 0
2015-1-19 23081.2 1.29543e+06 7.0908 0 0 0 0
2015-1-20 20351.2 1.28275e+06 7.38964 0 0 0 0
2015-1-21 22766.2 1.27644e+06 7.15536 0 0 0 0
2015-1-22 22240.1 1.27848e+06 7.25121 0 0 0 0
2015-1-23 20363.2 1.27963e+06 7.65738 0 0 0 0
2015-1-24 20420.7 1.28133e+06 7.17872 0 0 0 0
2015-1-25 22270.7 1.28313e+06 7.5564 0 0 0 0
2015-1-26 20409.3 1.28489e+06 7.28401 0 0 0 0
2015-1-27 22506.4 1.29499e+06 7.33298 0 0 0 0
2015-1-28 21647.9 1.28348e+06 7.12778 0 0 0 0
2015-1-29 32016.9 1.26887e+06 7.21275 0 0 0 0
2015-1-30 23006.1 1.31466e+06 7.28696 0 0 0 0
2015-1-31 22597.2 1.29318e+06 7.43524 0 0 0 0
2015-2-1 22431.3 1.29457e+06 7.13644 0 0 0 0
2015-2-2 20880.8 1.297e+06 7.28474 0 0 0 0
2015-2-3 20837.4 1.29806e+06 7.03432 0 0 0 0
2015-2-4 20875.3 1.30014e+06 7.26901 0 0 0 0
2015-2-5 20871.3 1.30179e+06 7.22487 0 0 0 0
2015-2-6 20956.8 1.30272e+06 7.29986 0 0 0 0
2015-2-7 20878.8 1.30492e+06 7.32581 0 0 0 0
2015-2-8 23221.6 1.31506e+06 7.09837 0 0 0 0
2015-2-9 22872.8 1.31318e+06 7.31831 0 0 0 0
2015-2-10 25532.3 1.2739e+06 7.65499 0 0 0 0
2015-2-11 25339.4 1.30093e+06 6.99606 0 0 0 0
2015-2-12 22301.8 1.34002e+06 7.35712 0 0 0 0
2015-2-13 21884.7 1.32296e+06 7.12 0 0 0 0
2015-2-14 23597.8 1.29095e+06 7.39928 0 0 0 0
2015-2-15 22742.8 1.29448e+06 7.18045 0 0 0 0
2015-2-16 21846.6 1.36027e+06 7.58868 0 0 0 0
2015-2-17 21802.7 1.3296e+06 7.11885 0 0 0 0
2015-2-18 25275 1.30035e+06 7.9617 0 0 0 0
2015-2-19 27854.1 1.32528e+06 7.20148 0 0 0 0
2015-2-20 28151.2 1.33161e+06 7.38771 0 0 0 0
2015-2-21 24595.4 1.32648e+06 7.33248 0 0 0 0
2015-2-22 22083.3 1.34835e+06 7.24339 0 0 0 0
2015-2-23 22847.6 1.31377e+06 7.67317 0 0 0 0
2015-2-24 23422.2 1.31803e+06 7.1422 0 0 0 0
2015-2-25 29794.2 1.3536e+06 7.4628 0 0 0 0
2015-2-26 25601 1.33822e+06 7.3491 0 0 0 0
2015-2-27 30965.8 1.34341e+06 7.51084 0 0 0 0
2015-2-28 24204.2 1.36931e+06 7.12762 0 0 0 0
2015-3-1 33223.6 1.32189e+06 7.30955 0 0 0 0
2015-3-2 36131.5 1.364e+06 7.25508 0 0 0 0
2015-3-3 26729.2 1.34173e+06 7.34324 0 0 0 0
2015-3-4 25043.6 1.36521e+06 7.40228 0 0 0 0
2015-3-5 24388.6 1.35647e+06 7.48512 0 0 0 0
2015-3-6 23824.7 1.3232e+06 7.23937 0 0 0 0
2015-3-7 23308.2 1.33636e+06 7.51261 0 0 0 0
2015-3-8 23043.3 1.35244e+06 7.25686 0 0 0 0
2015-3-9 22758.2 1.34563e+06 7.41524 0 0 0 0
2015-3-10 24417.9 1.35868e+06 7.24115 0 0 0 0
2015-3-11 22660 1.35417e+06 7.57423 0 0 0 0
2015-3-12 22667.9 1.36111e+06 7.20888 0 0 0 0
2015-3-13 22626.1 1.35652e+06 7.81525 0 0 0 0
2015-3-14 22653.8 1.40387e+06 7.47711 0 0 0 0
2015-3-15 22608.3 1.34179e+06 7.74439 0 0 0 0
2015-3-16 22776.9 1.33935e+06 6.94562 0 0 0 0
2015-3-17 22792.9 1.36652e+06 7.42616 0 0 0 0
2015-3-18 22743.2 1.36877e+06 7.32411 0 0 0 0
2015-3-19 24462.8 1.3779e+06 7.25936 0 0 0 0
2015-3-20 23318.9 1.36829e+06 7.59742 0 0 0 0
2015-3-21 23948.6 1.36895e+06 7.30321 0 0 0 0
2015-3-22 22846.6 1.423e+06 7.54032 0 0 0 0
2015-3-23 22860.6 1.35519e+06 7.42172 0 0 0 0
2015-3-24 24813.3 1.36115e+06 7.7357 0 0 0 0
2015-3-25 22923.7 1.37647e+06 7.13464 0 0 0 0
2015-3-26 23075.8 1.42461e+06 7.85909 0 0 0 0
2015-3-27 23141.6 1.40227e+06 7.25356 0 0 0 0
2015-3-28 24017.9 1.34647e+06 7.40746 0 0 0 0
2015-3-29 27847 1.37913e+06 7.44977 0 0 0 0
2015-3-30 30870.2 1.40172e+06 7.53184 0 0 0 0
2015-3-31 25934.5 1.38533e+06 7.37291 0 0 0 0
2015-4-1 25524.9 1.38726e+06 7.481 0 0 0 0
2015-4-2 28674.7 1.40343e+06 7.29857 0 0 0 0
2015-4-3 28357.9 1.40175e+06 7.40192 0 0 0 0
2015-4-4 24819.1 1.383e+06 7.31027 0 0 0 0
2015-4-5 23419.6 1.38777e+06 7.60926 0 0 0 0
2015-4-6 23388.7 1.39953e+06 7.46449 0 0 0 0
2015-4-7 23531.9 1.40184e+06 7.74507 0 0 0 0
2015-4-8 23548.3 1.40287e+06 7.23688 0 0 0 0
2015-4-9 23616.8 1.40554e+06 7.49001 0 0 0 0
2015-4-10 23716.3 1.40662e+06 7.57477 0 0 0 0
2015-4-11 23682.5 1.40851e+06 7.75352 0 0 0 0
2015-4-12 24462.7 1.40989e+06 7.48655 0 0 0 0
2015-4-13 23729.3 1.41118e+06 7.25809 0 0 0 0
2015-4-14 23770.3 1.41334e+06 7.68263 0 0 0 0
2015-4-15 24613.7 1.41538e+06 7.4226 0 0 0 0
2015-4-16 24431.2 1.41602e+06 7.66251 0 0 0 0
2015-4-17 23822.1 1.41787e+06 7.65907 0 0 0 0
2015-4-18 23875.8 1.41914e+06 7.64509 0 0 0 0
2015-4-19 23905.1 1.42102e+06 7.45346 0 0 0 0
2015-4-20 24110.5 1.42222e+06 7.37234 0 0 0 0
2015-4-21 24149.8 1.42448e+06 7.51782 0 0 0 0
2015-4-22 24118.1 1.42578e+06 7.50902 0 0 0 0
2015-4-23 24077.3 1.42773e+06 7.55468 0 0 0 0
2015-4-24 24187 1.42975e+06 7.72543 0 0 0 0
2015-4-25 24255.7 1.43133e+06 7.71108 0 0 0 0
2015-4-26 25448.4 1.43375e+06 7.66988 0 0 0 0
2015-4-27 24206.2 1.43471e+06 7.33808 0 0 0 0
2015-4-28 24352.5 1.43657e+06 8.21055 0 0 0 0
2015-4-29 24413.1 1.43695e+06 7.71545 0 0 0 0
2015-4-30 28014.1 1.44982e+06 7.9256 0 0 0 0
2015-5-1 24802.7 1.43873e+06 7.59622 0 0 0 0
2015-5-2 24405.6 1.43761e+06 7.53314 0 0 0 0
2015-5-3 24459.7 1.44379e+06 7.49002 0 0 0 0
2015-5-4 24471.4 1.44634e+06 7.35058 0 0 0 0
2015-5-5 28408.7 1.46597e+06 7.64723 0 0 0 0
2015-5-6 35039.6 1.46863e+06 7.44455 0 0 0 0
2015-5-7 26693.8 1.44017e+06 7.78037 0 0 0 0
2015-5-8 28199.3 1.44695e+06 7.64378 0 0 0 0
2015-5-9 24678.7 1.45225e+06 7.53773 0 0 0 0
2015-5-10 33906.4 1.47947e+06 7.46281 0 0 0 0
2015-5-11 25328.6 1.45298e+06 7.92826 0 0 0 0
2015-5-12 32125.7 1.47085e+06 7.90623 0 0 0 0
2015-5-13 30465 1.47029e+06 8.02181 0 0 0 0
2015-5-14 25275.6 1.44665e+06 7.32205 0 0 0 0
2015-5-15 24918.7 1.46261e+06 8.12072 0 0 0 0
2015-5-16 24977.4 1.46342e+06 7.6668 0 0 0 0
2015-5-17 29272.5 1.48126e+06 7.2956 0 0 0 0
2015-5-18 25092 1.46484e+06 7.67366 0 0 0 0
2015-5-19 25524.1 1.46902e+06 7.37401 0 0 0 0
2015-5-20 28112.1 1.47977e+06 7.47091 0 0 0 0
2015-5-21 25116.3 1.46643e+06 7.5374 0 0 0 0
2015-5-22 25229.9 1.47134e+06 7.55432 0 0 0 0
2015-5-23 25454 1.47815e+06 7.7977 0 0 0 0
2015-5-24 25386.6 1.47953e+06 8.52149 0 0 0 0
2015-5-25 28972.7 1.49137e+06 7.60138 0 0 0 0
2015-5-26 26307.3 1.4802e+06 7.56335 0 0 0 0
2015-5-27 25508.2 1.47975e+06 7.4065 0 0 0 0
2015-5-28 25372.2 1.48619e+06 7.66915 0 0 0 0
2015-5-29 30752.3 1.50814e+06 7.68886 0 0 0 0
2015-5-30 32217.1 1.50642e+06 7.94542 0 0 0 0
2015-5-31 29353.4 1.49283e+06 7.54234 0 0 0 0
2015-6-1 28421.2 1.48596e+06 7.53216 0 0 0 0
2015-6-2 25700.1 1.48043e+06 7.91268 0 0 0 0
2015-6-3 40857.8 1.52861e+06 7.47182 0 0 0 0
2015-6-4 25584.2 1.49274e+06 7.59243 0 0 0 0
2015-6-5 25726.2 1.48898e+06 7.47256 0 0 0 0
2015-6-6 26290.4 1.50801e+06 7.66819 0 0 0 0
2015-6-7 33907.2 1.5208e+06 7.76808 0 0 0 0
2015-6-8 25697.7 1.49545e+06 7.79564 0 0 0 0
2015-6-9 25818.5 1.49978e+06 7.97248 0 0 0 0
2015-6-10 25755.9 1.51397e+06 7.49193 0 0 0 0
2015-6-11 26019.2 1.51025e+06 7.75737 0 0 0 0
2015-6-12 26006.3 1.51142e+06 8.17277 0 0 0 0
2015-6-13 26047.8 1.51311e+06 7.50977 0 0 0 0
2015-6-14 26043.3 1.50632e+06 7.80414 0 0 0 0
2015-6-15 27683.8 1.52111e+06 7.90045 0 0 0 0
2015-6-16 25998.8 1.52464e+06 7.75601 0 0 0 0
2015-6-17 26013.8 1.51087e+06 7.65373 0 0 0 0
2015-6-18 31712.7 1.54283e+06 7.61921 0 0 0 0
2015-6-19 27107.4 1.51701e+06 7.65111 0 0 0 0
2015-6-20 26209.6 1.51826e+06 7.89706 0 0 0 0
2015-6-21 26275.5 1.52294e+06 7.62953 0 0 0 0
2015-6-22 26262.9 1.53169e+06 7.46056 0 0 0 0
2015-6-23 27025.3 1.53595e+06 7.80799 0 0 0 0
2015-6-24 26790.5 1.53164e+06 7.82285 0 0 0 0
2015-6-25 27052.9 1.5338e+06 7.61124 0 0 0 0
2015-6-26 26498.3 1.53518e+06 7.93477 0 0 0 0
2015-6-27 26440.4 1.53664e+06 7.611 0 0 0 0
2015-6-28 26429.3 1.5386e+06 7.94113 0 0 0 0
2015-6-29 26796.1 1.54048e+06 7.75556 0 0 0 0
2015-6-30 26696.3 1.54197e+06 7.5615 0 0 0 0
2015-7-1 26510.7 1.5437e+06 7.62574 0 0 0 0
2015-7-2 26607.3 1.54522e+06 7.72886 0 0 0 0
2015-7-3 26691.8 1.54653e+06 7.62316 0 0 0 0
2015-7-4 26620.8 1.54857e+06 7.91203 0 0 0 0
2015-7-5 26825.7 1.55029e+06 8.05741 0 0 0 0
2015-7-6 32552.7 1.56768e+06 7.83096 0 0 0 0
2015-7-7 31197.3 1.55743e+06 7.58742 0 0 0 0
2015-7-8 27997.2 1.54733e+06 8.04447 0 0 0 0
2015-7-9 43915.2 1.57957e+06 7.81749 0 0 0 0
2015-7-10 27620 1.55737e+06 7.73003 0 0 0 0
2015-7-11 27397.7 1.55059e+06 8.29377 0 0 0 0
2015-7-12 27302.2 1.56319e+06 7.5867 0 0 0 0
2015-7-13 27169.7 1.5648e+06 8.04929 0 0 0 0
2015-7-14 31850.3 1.58129e+06 7.89761 0 0 0 0
2015-7-15 27178.2 1.56533e+06 7.54875 0 0 0 0
2015-7-16 29703.6 1.56972e+06 7.86576 0 0 0 0
2015-7-17 27298.6 1.56933e+06 7.74202 0 0 0 0
2015-7-18 28833 1.57632e+06 7.81404 0 0 0 0
2015-7-19 27482.1 1.57256e+06 7.55395 0 0 0 0
2015-7-20 27998.6 1.57153e+06 8.24871 0 0 0 0
2015-7-21 27275.7 1.57782e+06 7.62605 0 0 0 0
2015-7-22 30364.9 1.58857e+06 7.94843 0 0 0 0
2015-7-23 27490.7 1.57905e+06 7.99759 0 0 0 0
2015-7-24 27498 1.57784e+06 7.71418 0 0 0 0
2015-7-25 27524.2 1.58477e+06 8.17445 0 0 0 0
2015-7-26 32418.5 1.60115e+06 8.09868 0 0 0 0
2015-7-27 36512 1.59816e+06 8.1387 0 0 0 0
2015-7-28 31690.8 1.58988e+06 7.55246 0 0 0 0
2015-7-29 30177.6 1.591e+06 7.80537 0 0 0 0
2015-7-30 33369 1.59969e+06 8.0039 0 0 0 0
2015-7-31 28949.3 1.59021e+06 7.53708 0 0 0 0
2015-8-1 28504.8 1.5958e+06 7.78094 0 0 0 0
2015-8-2 32197.6 1.60741e+06 7.91289 0 0 0 0
2015-8-3 28388.8 1.59368e+06 7.76713 0 0 0 0
2015-8-4 28299.8 1.6013e+06 7.77523 0 0 0 0
2015-8-5 52540.7 1.69031e+06 8.08977 0 0 0 0
2015-8-6 30479.6 1.59568e+06 7.69817 0 0 0 0
2015-8-7 30216.8 1.60359e+06 8.04938 0 0 0 0
2015-8-8 41108.8 1.626e+06 8.12829 0 0 0 0
2015-8-9 30950.7 1.60963e+06 8.12961 0 0 0 0
2015-8-10 30131 1.60222e+06 7.85761 0 0 0 0
2015-8-11 29428.1 1.61673e+06 7.83702 0 0 0 0
2015-8-12 29329.2 1.61277e+06 7.67918 0 0 0 0
2015-8-13 28726.9 1.61092e+06 7.56354 0 0 0 0
2015-8-14 28617.1 1.62654e+06 7.84757 0 0 0 0
2015-8-15 28424.7 1.6174e+06 8.19233 0 0 0 0
2015-8-16 28519.6 1.61643e+06 8.02541 0 0 0 0
2015-8-17 28501.3 1.62247e+06 8.01731 0 0 0 0
2015-8-18 28466.7 1.62437e+06 8.03959 0 0 0 0
2015-8-19 28490.8 1.62564e+06 7.70268 0 0 0 0
2015-8-20 28451.1 1.62767e+06 7.79716 0 0 0 0
2015-8-21 28615 1.62927e+06 8.4119 0 0 0 0
2015-8-22 28576.9 1.63126e+06 7.85854 0 0 0 0
2015-8-23 28589.3 1.63248e+06 8.12131 0 0 0 0
2015-8-24 28588.4 1.63397e+06 7.98412 0 0 0 0
2015-8-25 33525.7 1.65089e+06 7.61343 0 0 0 0
2015-8-26 43763.9 1.65492e+06 8.27316 0 0 0 0
2015-8-27 47414.6 1.69749e+06 7.80159 0 0 0 0
2015-8-28 42387.9 1.66096e+06 7.85055 0 0 0 0
2015-8-29 32263.5 1.64084e+06 7.76577 0 0 0 0
2015-8-30 31239.5 1.64292e+06 8.35367 0 0 0 0
2015-8-31 30528.5 1.64477e+06 7.92134 0 0 0 0
2015-9-1 30028.9 1.6493e+06 7.77164 0 0 0 0
2015-9-2 57685 1.8231e+06 7.7819 0 0 0 0
2015-9-3 48807.7 1.7097e+06 8.06121 0 0 0 0
2015-9-4 41019 1.62218e+06 8.05778 0 0 0 0
2015-9-5 35572.1 1.64933e+06 7.94869 0 0 0 0
2015-9-6 36866.7 1.65865e+06 7.92592 0 0 0 0
2015-9-7 33983.7 1.65957e+06 7.89128 0 0 0 0
2015-9-8 33129.9 1.66144e+06 7.59504 0 0 0 0
2015-9-9 32477.2 1.66237e+06 8.01548 0 0 0 0
2015-9-10 31683.8 1.66449e+06 7.98927 0 0 0 0
2015-9-11 31177.5 1.66587e+06 8.32847 0 0 0 0
2015-9-12 30713.2 1.66678e+06 7.97903 0 0 0 0
2015-9-13 31227.8 1.66994e+06 8.34496 0 0 0 0
2015-9-14 32263.5 1.67202e+06 7.95672 0 0 0 0
2015-9-15 33316.4 1.67335e+06 7.73273 0 0 0 0
2015-9-16 40406.8 1.68906e+06 7.7505 0 0 0 0
2015-9-17 43782.3 1.71327e+06 7.90064 0 0 0 0
2015-9-18 56264.8 1.8349e+06 7.83411 0 0 0 0
2015-9-19 35185.2 1.61024e+06 8.05145 0 0 0 0
2015-9-20 34995.1 1.68115e+06 7.95983 0 0 0 0
2015-9-21 33701.7 1.68356e+06 7.74989 0 0 0 0
2015-9-22 33189.5 1.68512e+06 7.78352 0 0 0 0
2015-9-23 35699.9 1.68813e+06 8.11687 0 0 0 0
2015-9-24 33428.3 1.68851e+06 7.7296 0 0 0 0
2015-9-25 41589.2 1.70486e+06 7.96895 0 0 0 0
2015-9-26 34475.4 1.69141e+06 7.98646 0 0 0 0
2015-9-27 33865.2 1.69297e+06 7.88745 0 0 0 0
2015-9-28 33182.4 1.69516e+06 8.25415 0 0 0 0
2015-9-29 32484.7 1.69661e+06 8.06112 0 0 0 0
2015-9-30 32030.9 1.69811e+06 8.5202 0 0 0 0
2015-10-1 31556.8 1.69991e+06 7.97797 0 0 0 0
2015-10-2 31079.3 1.70064e+06 8.06677 0 0 0 0
2015-10-3 30838.3 1.69965e+06 8.70132 0 0 0 0
2015-10-4 30671.9 1.70212e+06 7.63964 0 0 0 0
2015-10-5 30580.1 1.70603e+06 8.94478 0 0 0 0
2015-10-6 30722.8 1.70779e+06 7.90425 0 0 0 0
2015-10-7 30577.9 1.70914e+06 8.01553 0 0 0 0
2015-10-8 30502.1 1.71092e+06 8.03968 0 0 0 0
2015-10-9 30589.2 1.71222e+06 7.98011 0 0 0 0
2015-10-10 30645.2 1.71368e+06 8.21427 0 0 0 0
2015-10-11 30600.3 1.7156e+06 8.01429 0 0 0 0
2015-10-12 31233.5 1.71756e+06 8.36285 0 0 0 0
2015-10-13 30941.1 1.71927e+06 8.15679 0 0 0 0
2015-10-14 30904.2 1.72092e+06 8.45896 0 0 0 0
2015-10-15 30928.9 1.72199e+06 7.96254 0 0 0 0
2015-10-16 30973.4 1.72397e+06 7.80924 0 0 0 0
2015-10-17 31021.8 1.72549e+06 8.28192 0 0 0 0
2015-10-18 31083.1 1.72705e+06 8.45829 0 0 0 0
2015-10-19 31208.6 1.72855e+06 7.86211 0 0 0 0
2015-10-20 31169.4 1.73016e+06 8.1617 0 0 0 0
2015-10-21 31846 1.73179e+06 8.13843 0 0 0 0
2015-10-22 34549.6 1.73878e+06 8.13548 0 0 0 0
2015-10-23 31446.3 1.73488e+06 8.32096 0 0 0 0
2015-10-24 31368.6 1.73541e+06 8.26118 0 0 0 0
2015-10-25 32830.5 1.74299e+06 8.28121 0 0 0 0
2015-10-26 31511.3 1.73924e+06 8.22264 0 0 0 0
2015-10-27 31534.2 1.74e+06 8.15057 0 0 0 0
2015-10-28 31548 1.74316e+06 8.51384 0 0 0 0
2015-10-29 31600.2 1.74541e+06 8.04209 0 0 0 0
2015-10-30 31649.6 1.74647e+06 8.24817 0 0 0 0
2015-10-31 32405 1.74929e+06 8.41327 0 0 0 0
