date Q_m3d source
2013-5-15 277576 overland
2013-5-15 5.16882 stream
2013-5-15 0 lake
2013-5-16 9922.96 drain
2013-5-16 323869 overland
2013-5-16 5.20503 stream
2013-5-16 0 lake
2013-5-17 9698.66 drain
2013-5-17 292422 overland
2013-5-17 5.08111 stream
2013-5-17 0 lake
2013-5-18 9759.02 drain
2013-5-18 322048 overland
2013-5-18 5.41925 stream
2013-5-18 0 lake
2013-5-19 9967.64 drain
2013-5-19 308166 overland
2013-5-19 5.20785 stream
2013-5-19 0 lake
2013-5-20 9942.75 drain
2013-5-20 314894 overland
2013-5-20 5.21787 stream
2013-5-20 0 lake
2013-5-21 9750.64 drain
2013-5-21 320075 overland
2013-5-21 5.08418 stream
2013-5-21 0 lake
2013-5-22 27335.4 drain
2013-5-22 410637 overland
2013-5-22 5.43986 stream
2013-5-22 0 lake
2013-5-23 29514.1 drain
2013-5-23 374737 overland
2013-5-23 5.15716 stream
2013-5-23 0 lake
2013-5-24 13444.7 drain
2013-5-24 253529 overland
2013-5-24 5.12712 stream
2013-5-24 0 lake
2013-5-25 10978.8 drain
2013-5-25 305261 overland
2013-5-25 5.16294 stream
2013-5-25 0 lake
2013-5-26 10573.5 drain
2013-5-26 312477 overland
2013-5-26 5.40193 stream
2013-5-26 0 lake
2013-5-27 10487.8 drain
2013-5-27 324890 overland
2013-5-27 5.20363 stream
2013-5-27 0 lake
2013-5-28 16734.8 drain
2013-5-28 348059 overland
2013-5-28 5.25231 stream
2013-5-28 0 lake
2013-5-29 10502.4 drain
2013-5-29 306722 overland
2013-5-29 5.18664 stream
2013-5-29 0 lake
2013-5-30 10750.9 drain
2013-5-30 315024 overland
2013-5-30 5.39268 stream
2013-5-30 0 lake
2013-5-31 11258.4 drain
2013-5-31 327416 overland
2013-5-31 5.23289 stream
2013-5-31 0 lake
2013-6-1 10215.4 drain
2013-6-1 328291 overland
2013-6-1 5.20899 stream
2013-6-1 0 lake
2013-6-2 10830.6 drain
2013-6-2 329561 overland
2013-6-2 5.19244 stream
2013-6-2 0 lake
2013-6-3 11097.2 drain
2013-6-3 330805 overland
2013-6-3 5.48148 stream
2013-6-3 0 lake
2013-6-4 10009.2 drain
2013-6-4 331897 overland
2013-6-4 5.21422 stream
2013-6-4 0 lake
2013-6-5 10127.3 drain
2013-6-5 332761 overland
2013-6-5 5.23679 stream
2013-6-5 0 lake
2013-6-6 11144.6 drain
2013-6-6 334163 overland
2013-6-6 5.28022 stream
2013-6-6 0 lake
2013-6-7 10038.2 drain
2013-6-7 335149 overland
2013-6-7 5.42919 stream
2013-6-7 0 lake
2013-6-8 10051.5 drain
2013-6-8 336459 overland
2013-6-8 5.23723 stream
2013-6-8 0 lake
2013-6-9 10065.4 drain
2013-6-9 327467 overland
2013-6-9 5.27328 stream
2013-6-9 0 lake
2013-6-10 10080.1 drain
2013-6-10 343691 overland
2013-6-10 5.20842 stream
2013-6-10 0 lake
2013-6-11 10082.8 drain
2013-6-11 334420 overland
2013-6-11 5.43043 stream
2013-6-11 0 lake
2013-6-12 10098.6 drain
2013-6-12 346073 overland
2013-6-12 5.32328 stream
2013-6-12 0 lake
2013-6-13 16461.4 drain
2013-6-13 377014 overland
2013-6-13 5.27102 stream
2013-6-13 0 lake
2013-6-14 13563.4 drain
2013-6-14 338850 overland
2013-6-14 5.21075 stream
2013-6-14 0 lake
2013-6-15 10132 drain
2013-6-15 327080 overland
2013-6-15 5.58845 stream
2013-6-15 0 lake
2013-6-16 13961.3 drain
2013-6-16 361302 overland
2013-6-16 5.31648 stream
2013-6-16 0 lake
2013-6-17 10211.3 drain
2013-6-17 327343 overland
2013-6-17 5.28625 stream
2013-6-17 0 lake
2013-6-18 10265.6 drain
2013-6-18 344036 overland
2013-6-18 5.24815 stream
2013-6-18 0 lake
2013-6-19 10169.9 drain
2013-6-19 354424 overland
2013-6-19 5.57707 stream
2013-6-19 0 lake
2013-6-20 13185.2 drain
2013-6-20 369832 overland
2013-6-20 5.30917 stream
2013-6-20 0 lake
2013-6-21 10199.2 drain
2013-6-21 331782 overland
2013-6-21 5.36271 stream
2013-6-21 0 lake
2013-6-22 16802.3 drain
2013-6-22 391620 overland
2013-6-22 5.23102 stream
2013-6-22 0 lake
2013-6-23 12043.2 drain
2013-6-23 326286 overland
2013-6-23 5.54369 stream
2013-6-23 0 lake
2013-6-24 14385.8 drain
2013-6-24 373831 overland
2013-6-24 5.38841 stream
2013-6-24 0 lake
2013-6-25 10297.2 drain
2013-6-25 344830 overland
2013-6-25 5.33704 stream
2013-6-25 0 lake
2013-6-26 10258.7 drain
2013-6-26 355080 overland
2013-6-26 5.20391 stream
2013-6-26 0 lake
2013-6-27 32316.6 drain
2013-6-27 458664 overland
2013-6-27 5.58561 stream
2013-6-27 0 lake
2013-6-28 11282.1 drain
2013-6-28 308251 overland
2013-6-28 5.36312 stream
2013-6-28 0 lake
2013-6-29 10725.9 drain
2013-6-29 343367 overland
2013-6-29 5.27007 stream
2013-6-29 0 lake
2013-6-30 24192.4 drain
2013-6-30 444341 overland
2013-6-30 5.29543 stream
2013-6-30 0 lake
2013-7-1 11999.6 drain
2013-7-1 318166 overland
2013-7-1 5.58378 stream
2013-7-1 0 lake
2013-7-2 11468.9 drain
2013-7-2 346178 overland
2013-7-2 5.37844 stream
2013-7-2 0 lake
2013-7-3 11231.5 drain
2013-7-3 366955 overland
2013-7-3 5.36812 stream
2013-7-3 0 lake
2013-7-4 13351.6 drain
2013-7-4 368647 overland
2013-7-4 5.29482 stream
2013-7-4 0 lake
2013-7-5 10888.6 drain
2013-7-5 358946 overland
2013-7-5 5.6731 stream
2013-7-5 0 lake
2013-7-6 10686 drain
2013-7-6 365518 overland
2013-7-6 5.33566 stream
2013-7-6 0 lake
2013-7-7 10661.1 drain
2013-7-7 371433 overland
2013-7-7 5.34458 stream
2013-7-7 0 lake
2013-7-8 10603.6 drain
2013-7-8 372660 overland
2013-7-8 5.2588 stream
2013-7-8 0 lake
2013-7-9 10577.7 drain
2013-7-9 373710 overland
2013-7-9 5.61382 stream
2013-7-9 0 lake
2013-7-10 10613.6 drain
2013-7-10 374281 overland
2013-7-10 5.38636 stream
2013-7-10 0 lake
2013-7-11 10581.2 drain
2013-7-11 375341 overland
2013-7-11 5.38209 stream
2013-7-11 0 lake
2013-7-12 10655.7 drain
2013-7-12 376868 overland
2013-7-12 5.28573 stream
2013-7-12 0 lake
2013-7-13 10613.9 drain
2013-7-13 378131 overland
2013-7-13 5.66413 stream
2013-7-13 0 lake
2013-7-14 10652.4 drain
2013-7-14 379224 overland
2013-7-14 5.40423 stream
2013-7-14 0 lake
2013-7-15 10661.7 drain
2013-7-15 380276 overland
2013-7-15 5.39555 stream
2013-7-15 0 lake
2013-7-16 10697.5 drain
2013-7-16 381501 overland
2013-7-16 5.30452 stream
2013-7-16 0 lake
2013-7-17 10696.8 drain
2013-7-17 382678 overland
2013-7-17 5.67294 stream
2013-7-17 0 lake
2013-7-18 10693.2 drain
2013-7-18 383843 overland
2013-7-18 5.44044 stream
2013-7-18 0 lake
2013-7-19 10724.6 drain
2013-7-19 385202 overland
2013-7-19 5.38289 stream
2013-7-19 0 lake
2013-7-20 10734.3 drain
2013-7-20 386488 overland
2013-7-20 5.31034 stream
2013-7-20 0 lake
2013-7-21 10750.3 drain
2013-7-21 387577 overland
2013-7-21 5.72527 stream
2013-7-21 0 lake
2013-7-22 10780.7 drain
2013-7-22 388906 overland
2013-7-22 5.4432 stream
2013-7-22 0 lake
2013-7-23 10803.6 drain
2013-7-23 389970 overland
2013-7-23 5.42074 stream
2013-7-23 0 lake
2013-7-24 10793.9 drain
2013-7-24 391101 overland
2013-7-24 5.3265 stream
2013-7-24 0 lake
2013-7-25 11103.5 drain
2013-7-25 392400 overland
2013-7-25 5.42062 stream
2013-7-25 0 lake
2013-7-26 11032.8 drain
2013-7-26 393850 overland
2013-7-26 5.42598 stream
2013-7-26 0 lake
2013-7-27 11117.2 drain
2013-7-27 395045 overland
2013-7-27 5.41655 stream
2013-7-27 0 lake
2013-7-28 12136.1 drain
2013-7-28 396183 overland
2013-7-28 5.423 stream
2013-7-28 0 lake
2013-7-29 10903.1 drain
2013-7-29 397149 overland
2013-7-29 5.69934 stream
2013-7-29 0 lake
2013-7-30 10924 drain
2013-7-30 398564 overland
2013-7-30 5.46125 stream
2013-7-30 0 lake
2013-7-31 13899.8 drain
2013-7-31 411361 overland
2013-7-31 5.41245 stream
2013-7-31 0 lake
2013-8-1 10931.6 drain
2013-8-1 395290 overland
2013-8-1 5.39618 stream
2013-8-1 0 lake
2013-8-2 10956 drain
2013-8-2 397566 overland
2013-8-2 5.75225 stream
2013-8-2 0 lake
2013-8-3 10964 drain
2013-8-3 403509 overland
2013-8-3 5.42748 stream
2013-8-3 0 lake
2013-8-4 16395.2 drain
2013-8-4 441987 overland
2013-8-4 5.46285 stream
2013-8-4 0 lake
2013-8-5 12018.3 drain
2013-8-5 386047 overland
2013-8-5 5.43206 stream
2013-8-5 0 lake
2013-8-6 11675.7 drain
2013-8-6 404218 overland
2013-8-6 5.73727 stream
2013-8-6 0 lake
2013-8-7 13801.1 drain
2013-8-7 414711 overland
2013-8-7 5.40182 stream
2013-8-7 0 lake
2013-8-8 12729.2 drain
2013-8-8 410447 overland
2013-8-8 5.50317 stream
2013-8-8 0 lake
2013-8-9 12965.5 drain
2013-8-9 411924 overland
2013-8-9 5.36576 stream
2013-8-9 0 lake
2013-8-10 11127 drain
2013-8-10 412757 overland
2013-8-10 5.42516 stream
2013-8-10 0 lake
2013-8-11 12351.9 drain
2013-8-11 402277 overland
2013-8-11 5.55886 stream
2013-8-11 0 lake
2013-8-12 11154.6 drain
2013-8-12 421337 overland
2013-8-12 5.46067 stream
2013-8-12 0 lake
2013-8-13 11228.2 drain
2013-8-13 409486 overland
2013-8-13 5.47569 stream
2013-8-13 0 lake
2013-8-14 14898.4 drain
2013-8-14 450128 overland
2013-8-14 5.75106 stream
2013-8-14 0 lake
2013-8-15 11757.3 drain
2013-8-15 397660 overland
2013-8-15 5.45528 stream
2013-8-15 0 lake
2013-8-16 11128.4 drain
2013-8-16 416435 overland
2013-8-16 5.50456 stream
2013-8-16 0 lake
2013-8-17 20118.3 drain
2013-8-17 470548 overland
2013-8-17 5.46725 stream
2013-8-17 0 lake
2013-8-18 14234.5 drain
2013-8-18 407289 overland
2013-8-18 5.75716 stream
2013-8-18 0 lake
2013-8-19 16298.9 drain
2013-8-19 446214 overland
2013-8-19 5.56194 stream
2013-8-19 0 lake
2013-8-20 11188.1 drain
2013-8-20 396027 overland
2013-8-20 5.56064 stream
2013-8-20 0 lake
2013-8-21 11208.3 drain
2013-8-21 412249 overland
2013-8-21 5.39742 stream
2013-8-21 0 lake
2013-8-22 11220.5 drain
2013-8-22 427821 overland
2013-8-22 5.52493 stream
2013-8-22 0 lake
2013-8-23 11236.9 drain
2013-8-23 428858 overland
2013-8-23 5.4741 stream
2013-8-23 0 lake
2013-8-24 11250.5 drain
2013-8-24 430273 overland
2013-8-24 5.49135 stream
2013-8-24 0 lake
2013-8-25 11254.7 drain
2013-8-25 431304 overland
2013-8-25 5.52624 stream
2013-8-25 0 lake
2013-8-26 11251.8 drain
2013-8-26 432594 overland
2013-8-26 5.53951 stream
2013-8-26 0 lake
2013-8-27 11276.6 drain
2013-8-27 434124 overland
2013-8-27 5.55569 stream
2013-8-27 0 lake
2013-8-28 11254 drain
2013-8-28 435194 overland
2013-8-28 5.55483 stream
2013-8-28 0 lake
2013-8-29 11334.5 drain
2013-8-29 436417 overland
2013-8-29 5.52934 stream
2013-8-29 0 lake
2013-8-30 11291.4 drain
2013-8-30 437366 overland
2013-8-30 5.6014 stream
2013-8-30 0 lake
2013-8-31 11277.8 drain
2013-8-31 438809 overland
2013-8-31 5.5762 stream
2013-8-31 0 lake
2013-9-1 11287 drain
2013-9-1 440048 overland
2013-9-1 5.51552 stream
2013-9-1 0 lake
2013-9-2 11289.7 drain
2013-9-2 441351 overland
2013-9-2 5.47541 stream
2013-9-2 0 lake
2013-9-3 11319.2 drain
2013-9-3 442642 overland
2013-9-3 5.54452 stream
2013-9-3 0 lake
2013-9-4 11307.8 drain
2013-9-4 443926 overland
2013-9-4 5.54605 stream
2013-9-4 0 lake
2013-9-5 11312.1 drain
2013-9-5 445333 overland
2013-9-5 5.61378 stream
2013-9-5 0 lake
2013-9-6 11339.4 drain
2013-9-6 446656 overland
2013-9-6 5.55052 stream
2013-9-6 0 lake
2013-9-7 11370.7 drain
2013-9-7 447853 overland
2013-9-7 5.57072 stream
2013-9-7 0 lake
2013-9-8 11338.7 drain
2013-9-8 449178 overland
2013-9-8 5.60688 stream
2013-9-8 0 lake
2013-9-9 11390.6 drain
2013-9-9 450698 overland
2013-9-9 5.71518 stream
2013-9-9 0 lake
2013-9-10 11370.8 drain
2013-9-10 452184 overland
2013-9-10 5.45048 stream
2013-9-10 0 lake
2013-9-11 15172.4 drain
2013-9-11 498248 overland
2013-9-11 5.58574 stream
2013-9-11 0 lake
2013-9-12 13666.2 drain
2013-9-12 437861 overland
2013-9-12 5.60617 stream
2013-9-12 0 lake
2013-9-13 11456.4 drain
2013-9-13 448786 overland
2013-9-13 5.60199 stream
2013-9-13 0 lake
2013-9-14 11401.2 drain
2013-9-14 457804 overland
2013-9-14 5.60831 stream
2013-9-14 0 lake
2013-9-15 16759.6 drain
2013-9-15 507306 overland
2013-9-15 5.95094 stream
2013-9-15 0 lake
2013-9-16 15025.7 drain
2013-9-16 454742 overland
2013-9-16 5.81624 stream
2013-9-16 0 lake
2013-9-17 23728.8 drain
2013-9-17 519928 overland
2013-9-17 5.84526 stream
2013-9-17 0 lake
2013-9-18 19720.9 drain
2013-9-18 488255 overland
2013-9-18 5.6374 stream
2013-9-18 0 lake
2013-9-19 18327.9 drain
2013-9-19 459710 overland
2013-9-19 5.79099 stream
2013-9-19 0 lake
2013-9-20 15374.8 drain
2013-9-20 437222 overland
2013-9-20 5.5915 stream
2013-9-20 0 lake
2013-9-21 14896.8 drain
2013-9-21 461046 overland
2013-9-21 5.5738 stream
2013-9-21 0 lake
2013-9-22 14272.4 drain
2013-9-22 469753 overland
2013-9-22 5.63927 stream
2013-9-22 0 lake
2013-9-23 14252.5 drain
2013-9-23 471232 overland
2013-9-23 5.66274 stream
2013-9-23 0 lake
2013-9-24 13413.3 drain
2013-9-24 472387 overland
2013-9-24 5.55537 stream
2013-9-24 0 lake
2013-9-25 12979.7 drain
2013-9-25 473636 overland
2013-9-25 5.58085 stream
2013-9-25 0 lake
2013-9-26 12702.4 drain
2013-9-26 475265 overland
2013-9-26 5.61743 stream
2013-9-26 0 lake
2013-9-27 12776.4 drain
2013-9-27 476876 overland
2013-9-27 5.77908 stream
2013-9-27 0 lake
2013-9-28 12305.7 drain
2013-9-28 478118 overland
2013-9-28 5.71717 stream
2013-9-28 0 lake
2013-9-29 12125.8 drain
2013-9-29 479629 overland
2013-9-29 5.59522 stream
2013-9-29 0 lake
2013-9-30 11965.4 drain
2013-9-30 480760 overland
2013-9-30 5.59061 stream
2013-9-30 0 lake
2013-10-1 11836.4 drain
2013-10-1 464698 overland
2013-10-1 5.84069 stream
2013-10-1 0 lake
2013-10-2 11722.5 drain
2013-10-2 463928 overland
2013-10-2 5.69014 stream
2013-10-2 0 lake
2013-10-3 11616.4 drain
2013-10-3 481576 overland
2013-10-3 5.56693 stream
2013-10-3 0 lake
2013-10-4 11668.5 drain
2013-10-4 486162 overland
2013-10-4 5.94949 stream
2013-10-4 0 lake
2013-10-5 17160.8 drain
2013-10-5 549005 overland
2013-10-5 5.77323 stream
2013-10-5 0 lake
2013-10-6 17925 drain
2013-10-6 510513 overland
2013-10-6 5.7049 stream
2013-10-6 0 lake
2013-10-7 13450.2 drain
2013-10-7 446151 overland
2013-10-7 5.71752 stream
2013-10-7 0 lake
2013-10-8 13888.2 drain
2013-10-8 461551 overland
2013-10-8 5.9668 stream
2013-10-8 0 lake
2013-10-9 12452.2 drain
2013-10-9 490802 overland
2013-10-9 5.8311 stream
2013-10-9 0 lake
2013-10-10 17161.6 drain
2013-10-10 556738 overland
2013-10-10 5.7031 stream
2013-10-10 0 lake
2013-10-11 14189.7 drain
2013-10-11 485694 overland
2013-10-11 5.64814 stream
2013-10-11 0 lake
2013-10-12 12478.6 drain
2013-10-12 472290 overland
2013-10-12 5.6437 stream
2013-10-12 0 lake
2013-10-13 12180.8 drain
2013-10-13 495810 overland
2013-10-13 5.85229 stream
2013-10-13 0 lake
2013-10-14 11963 drain
2013-10-14 500362 overland
2013-10-14 5.76058 stream
2013-10-14 0 lake
2013-10-15 11844.3 drain
2013-10-15 502094 overland
2013-10-15 5.80747 stream
2013-10-15 0 lake
2013-10-16 11753.2 drain
2013-10-16 486437 overland
2013-10-16 5.97464 stream
2013-10-16 0 lake
2013-10-17 11732 drain
2013-10-17 518328 overland
2013-10-17 6.05098 stream
2013-10-17 0 lake
2013-10-18 11986.2 drain
2013-10-18 493195 overland
2013-10-18 5.65741 stream
2013-10-18 0 lake
2013-10-19 11679 drain
2013-10-19 521313 overland
2013-10-19 5.78863 stream
2013-10-19 0 lake
2013-10-20 11644.7 drain
2013-10-20 496085 overland
2013-10-20 5.68713 stream
2013-10-20 0 lake
2013-10-21 11660.9 drain
2013-10-21 507340 overland
2013-10-21 5.73291 stream
2013-10-21 0 lake
2013-10-22 15017.5 drain
2013-10-22 565128 overland
2013-10-22 5.89489 stream
2013-10-22 0 lake
2013-10-23 28985.9 drain
2013-10-23 574926 overland
2013-10-23 5.74428 stream
2013-10-23 0 lake
2013-10-24 20819 drain
2013-10-24 528248 overland
2013-10-24 5.84867 stream
2013-10-24 0 lake
2013-10-25 15232.8 drain
2013-10-25 476577 overland
2013-10-25 5.81742 stream
2013-10-25 0 lake
2013-10-26 16817.8 drain
2013-10-26 524690 overland
2013-10-26 5.98244 stream
2013-10-26 0 lake
2013-10-27 17236.4 drain
2013-10-27 524956 overland
2013-10-27 5.88363 stream
2013-10-27 0 lake
2013-10-28 26695.6 drain
2013-10-28 569944 overland
2013-10-28 5.72722 stream
2013-10-28 0 lake
2013-10-29 16266.8 drain
2013-10-29 478414 overland
2013-10-29 5.83448 stream
2013-10-29 0 lake
2013-10-30 14793.2 drain
2013-10-30 519329 overland
2013-10-30 5.81724 stream
2013-10-30 0 lake
2013-10-31 14383.8 drain
2013-10-31 529563 overland
2013-10-31 5.85157 stream
2013-10-31 0 lake
2013-11-1 14499.8 drain
2013-11-1 527791 overland
2013-11-1 5.78419 stream
2013-11-1 0 lake
2013-11-2 12627.3 drain
2013-11-2 510330 overland
2013-11-2 5.79927 stream
2013-11-2 0 lake
2013-11-3 12840 drain
2013-11-3 526772 overland
2013-11-3 5.82622 stream
2013-11-3 0 lake
2013-11-4 22299.1 drain
2013-11-4 589470 overland
2013-11-4 5.81847 stream
2013-11-4 0 lake
2013-11-5 14130.2 drain
2013-11-5 514379 overland
2013-11-5 5.74713 stream
2013-11-5 0 lake
2013-11-6 13537.2 drain
2013-11-6 523462 overland
2013-11-6 5.79219 stream
2013-11-6 0 lake
2013-11-7 12961.5 drain
2013-11-7 612113 overland
2013-11-7 6.07919 stream
2013-11-7 0 lake
2013-11-8 13334.9 drain
2013-11-8 493782 overland
2013-11-8 5.89909 stream
2013-11-8 0 lake
2013-11-9 12368.8 drain
2013-11-9 487006 overland
2013-11-9 6.06055 stream
2013-11-9 0 lake
2013-11-10 14415 drain
2013-11-10 560922 overland
2013-11-10 5.93559 stream
2013-11-10 0 lake
2013-11-11 12121.3 drain
2013-11-11 526717 overland
2013-11-11 5.87345 stream
2013-11-11 0 lake
2013-11-12 15908.5 drain
2013-11-12 589438 overland
2013-11-12 5.75899 stream
2013-11-12 0 lake
2013-11-13 12089.5 drain
2013-11-13 529200 overland
2013-11-13 5.8025 stream
2013-11-13 0 lake
2013-11-14 12018.6 drain
2013-11-14 519652 overland
2013-11-14 6.0668 stream
2013-11-14 0 lake
2013-11-15 15108.9 drain
2013-11-15 594311 overland
2013-11-15 5.72067 stream
2013-11-15 0 lake
2013-11-16 12511.2 drain
2013-11-16 513800 overland
2013-11-16 5.8554 stream
2013-11-16 0 lake
2013-11-17 12013.5 drain
2013-11-17 540565 overland
2013-11-17 5.80098 stream
2013-11-17 0 lake
2013-11-18 12016.7 drain
2013-11-18 553182 overland
2013-11-18 5.99594 stream
2013-11-18 0 lake
2013-11-19 23378.3 drain
2013-11-19 620114 overland
2013-11-19 5.94521 stream
2013-11-19 0 lake
2013-11-20 13655.6 drain
2013-11-20 615114 overland
2013-11-20 5.82987 stream
2013-11-20 0 lake
2013-11-21 11124 drain
2013-11-21 562763 overland
2013-11-21 5.83828 stream
2013-11-21 0 lake
2013-11-22 11138 drain
2013-11-22 561266 overland
2013-11-22 6.19137 stream
2013-11-22 0 lake
2013-11-23 11184.5 drain
2013-11-23 563055 overland
2013-11-23 6.07542 stream
2013-11-23 0 lake
2013-11-24 11189.9 drain
2013-11-24 565972 overland
2013-11-24 5.8183 stream
2013-11-24 0 lake
2013-11-25 11208 drain
2013-11-25 566166 overland
2013-11-25 5.84274 stream
2013-11-25 0 lake
2013-11-26 11212.7 drain
2013-11-26 567538 overland
2013-11-26 5.93488 stream
2013-11-26 0 lake
2013-11-27 11223.9 drain
2013-11-27 569094 overland
2013-11-27 5.96492 stream
2013-11-27 0 lake
2013-11-28 15107.3 drain
2013-11-28 512275 overland
2013-11-28 5.92792 stream
2013-11-28 0 lake
2013-11-29 14033.7 drain
2013-11-29 525499 overland
2013-11-29 6.00291 stream
2013-11-29 0 lake
2013-11-30 13466.6 drain
2013-11-30 655360 overland
2013-11-30 6.24484 stream
2013-11-30 0 lake
2013-12-1 13000.6 drain
2013-12-1 595118 overland
2013-12-1 5.88492 stream
2013-12-1 0 lake
2013-12-2 12786.2 drain
2013-12-2 515003 overland
2013-12-2 6.04214 stream
2013-12-2 0 lake
2013-12-3 12551 drain
2013-12-3 615446 overland
2013-12-3 6.00815 stream
2013-12-3 0 lake
2013-12-4 12473.2 drain
2013-12-4 533957 overland
2013-12-4 6.22913 stream
2013-12-4 0 lake
2013-12-5 12408.8 drain
2013-12-5 545076 overland
2013-12-5 5.93227 stream
2013-12-5 0 lake
2013-12-6 16472.6 drain
2013-12-6 616802 overland
2013-12-6 5.93027 stream
2013-12-6 0 lake
2013-12-7 12337.4 drain
2013-12-7 641235 overland
2013-12-7 6.05533 stream
2013-12-7 0 lake
2013-12-8 11410.9 drain
2013-12-8 598258 overland
2013-12-8 6.01477 stream
2013-12-8 0 lake
2013-12-9 11399.6 drain
2013-12-9 587676 overland
2013-12-9 6.25006 stream
2013-12-9 0 lake
2013-12-10 11404.8 drain
2013-12-10 590996 overland
2013-12-10 5.96848 stream
2013-12-10 0 lake
2013-12-11 13976.8 drain
2013-12-11 530700 overland
2013-12-11 5.97161 stream
2013-12-11 0 lake
2013-12-12 12884.1 drain
2013-12-12 631583 overland
2013-12-12 6.00538 stream
2013-12-12 0 lake
2013-12-13 16538.1 drain
2013-12-13 597665 overland
2013-12-13 5.98871 stream
2013-12-13 0 lake
2013-12-14 12588.5 drain
2013-12-14 603260 overland
2013-12-14 5.98619 stream
2013-12-14 0 lake
2013-12-15 13489 drain
2013-12-15 558032 overland
2013-12-15 6.02112 stream
2013-12-15 0 lake
2013-12-16 19068.3 drain
2013-12-16 586509 overland
2013-12-16 6.02984 stream
2013-12-16 0 lake
2013-12-17 26135.1 drain
2013-12-17 638435 overland
2013-12-17 6.02655 stream
2013-12-17 0 lake
2013-12-18 14773.3 drain
2013-12-18 578352 overland
2013-12-18 6.00721 stream
2013-12-18 0 lake
2013-12-19 15130.1 drain
2013-12-19 585015 overland
2013-12-19 5.94911 stream
2013-12-19 0 lake
2013-12-20 17286.6 drain
2013-12-20 616716 overland
2013-12-20 6.04189 stream
2013-12-20 0 lake
2013-12-21 19705.8 drain
2013-12-21 617575 overland
2013-12-21 6.21806 stream
2013-12-21 0 lake
2013-12-22 22746.1 drain
2013-12-22 624946 overland
2013-12-22 5.97909 stream
2013-12-22 0 lake
2013-12-23 16269.7 drain
2013-12-23 588942 overland
2013-12-23 6.0014 stream
2013-12-23 0 lake
2013-12-24 27640.9 drain
2013-12-24 648361 overland
2013-12-24 6.0674 stream
2013-12-24 0 lake
2013-12-25 34331.9 drain
2013-12-25 703371 overland
2013-12-25 5.95881 stream
2013-12-25 0 lake
2013-12-26 19009 drain
2013-12-26 597161 overland
2013-12-26 6.01548 stream
2013-12-26 0 lake
2013-12-27 16251.3 drain
2013-12-27 574124 overland
2013-12-27 6.38756 stream
2013-12-27 0 lake
2013-12-28 29724.4 drain
2013-12-28 663891 overland
2013-12-28 6.14552 stream
2013-12-28 0 lake
2013-12-29 17830.7 drain
2013-12-29 613997 overland
2013-12-29 6.26357 stream
2013-12-29 0 lake
2013-12-30 16120.8 drain
2013-12-30 598424 overland
2013-12-30 6.08534 stream
2013-12-30 0 lake
2013-12-31 14458 drain
2013-12-31 621338 overland
2013-12-31 5.93754 stream
2013-12-31 0 lake
2014-1-1 20645.3 drain
2014-1-1 637424 overland
2014-1-1 6.22479 stream
2014-1-1 0 lake
2014-1-2 16265.6 drain
2014-1-2 621751 overland
2014-1-2 6.03114 stream
2014-1-2 0 lake
2014-1-3 22754.6 drain
2014-1-3 642500 overland
2014-1-3 5.93262 stream
2014-1-3 0 lake
2014-1-4 25982.1 drain
2014-1-4 659737 overland
2014-1-4 6.11555 stream
2014-1-4 0 lake
2014-1-5 17194 drain
2014-1-5 612352 overland
2014-1-5 6.09993 stream
2014-1-5 0 lake
2014-1-6 16275.9 drain
2014-1-6 613495 overland
2014-1-6 6.09152 stream
2014-1-6 0 lake
2014-1-7 20924.3 drain
2014-1-7 651583 overland
2014-1-7 6.08331 stream
2014-1-7 0 lake
2014-1-8 14652.3 drain
2014-1-8 629906 overland
2014-1-8 5.9198 stream
2014-1-8 0 lake
2014-1-9 14105 drain
2014-1-9 625238 overland
2014-1-9 6.25624 stream
2014-1-9 0 lake
2014-1-10 13514.9 drain
2014-1-10 701182 overland
2014-1-10 6.07257 stream
2014-1-10 0 lake
2014-1-11 13233.6 drain
2014-1-11 645582 overland
2014-1-11 6.01307 stream
2014-1-11 0 lake
2014-1-12 11980.4 drain
2014-1-12 644023 overland
2014-1-12 6.00272 stream
2014-1-12 0 lake
2014-1-13 11977.2 drain
2014-1-13 643619 overland
2014-1-13 6.23104 stream
2014-1-13 0 lake
2014-1-14 12002.2 drain
2014-1-14 645215 overland
2014-1-14 6.18744 stream
2014-1-14 0 lake
2014-1-15 12029 drain
2014-1-15 649085 overland
2014-1-15 6.04492 stream
2014-1-15 0 lake
2014-1-16 12032 drain
2014-1-16 648143 overland
2014-1-16 6.36879 stream
2014-1-16 0 lake
2014-1-17 12078.6 drain
2014-1-17 650147 overland
2014-1-17 6.23985 stream
2014-1-17 0 lake
2014-1-18 12062.6 drain
2014-1-18 651834 overland
2014-1-18 6.1081 stream
2014-1-18 0 lake
2014-1-19 12107.8 drain
2014-1-19 653400 overland
2014-1-19 6.09476 stream
2014-1-19 0 lake
2014-1-20 12116.1 drain
2014-1-20 654723 overland
2014-1-20 6.44114 stream
2014-1-20 0 lake
2014-1-21 12105 drain
2014-1-21 656513 overland
2014-1-21 6.02947 stream
2014-1-21 0 lake
2014-1-22 12103.4 drain
2014-1-22 657977 overland
2014-1-22 6.18169 stream
2014-1-22 0 lake
2014-1-23 12127.7 drain
2014-1-23 659608 overland
2014-1-23 6.19679 stream
2014-1-23 0 lake
2014-1-24 12103.2 drain
2014-1-24 660817 overland
2014-1-24 6.07757 stream
2014-1-24 0 lake
2014-1-25 12152.9 drain
2014-1-25 663064 overland
