date value parameter land_use
2014-1-16 0 infil2 loc2
2014-1-16 0 infil loc2
2014-1-16 0 toDistribute loc2
2014-1-16 0 dailySurplus loc2
2014-1-16 47.1946 availablePoreDepth loc2
2014-1-16 250 EHD loc2
2014-1-16 4087.26 SD loc2
2014-1-16 -4.33726 G loc2
2014-1-16 0.311222 theta_EHD loc2
2014-1-16 77.8054 sw_EHD loc2
2014-1-16 0.31607 theta_soil loc2
2014-1-16 0 dsc loc2
2014-1-16 0 infil2 loc1
2014-1-16 0 infil loc1
2014-1-16 0 toDistribute loc1
2014-1-16 0 dailySurplus loc1
2014-1-16 15.1296 availablePoreDepth loc1
2014-1-16 133.333 EHD loc1
2014-1-16 282.561 SD loc1
2014-1-16 -0.415894 G loc1
2014-1-16 0.338527 theta_EHD loc1
2014-1-16 45.1369 sw_EHD loc1
2014-1-16 0.405047 theta_soil loc1
2014-1-16 0 dsc loc1
2014-1-17 0 infil2 loc3
2014-1-17 0 infil loc3
2014-1-17 0 toDistribute loc3
2014-1-17 0 dailySurplus loc3
2014-1-17 225 availablePoreDepth loc3
2014-1-17 500 EHD loc3
2014-1-17 1525.25 SD loc3
2014-1-17 -2.02525 G loc3
2014-1-17 0.45 theta_EHD loc3
2014-1-17 225 sw_EHD loc3
2014-1-17 0.452758 theta_soil loc3
2014-1-17 0 dsc loc3
2014-1-17 0 infil2 loc2
2014-1-17 0 infil loc2
2014-1-17 0 toDistribute loc2
2014-1-17 0 dailySurplus loc2
2014-1-17 47.1946 availablePoreDepth loc2
2014-1-17 250 EHD loc2
2014-1-17 4089.01 SD loc2
2014-1-17 -4.33901 G loc2
2014-1-17 0.311222 theta_EHD loc2
2014-1-17 77.8054 sw_EHD loc2
2014-1-17 0.315934 theta_soil loc2
2014-1-17 0 dsc loc2
2014-1-17 0 infil2 loc1
2014-1-17 0 infil loc1
2014-1-17 0 toDistribute loc1
2014-1-17 0 dailySurplus loc1
2014-1-17 15.1296 availablePoreDepth loc1
2014-1-17 133.333 EHD loc1
2014-1-17 278.738 SD loc1
2014-1-17 -0.412071 G loc1
2014-1-17 0.338527 theta_EHD loc1
2014-1-17 45.1369 sw_EHD loc1
2014-1-17 0.410601 theta_soil loc1
2014-1-17 0 dsc loc1
2014-1-18 0 infil2 loc3
2014-1-18 0 infil loc3
2014-1-18 0 toDistribute loc3
2014-1-18 0 dailySurplus loc3
2014-1-18 225 availablePoreDepth loc3
2014-1-18 500 EHD loc3
2014-1-18 1523.76 SD loc3
2014-1-18 -2.02376 G loc3
2014-1-18 0.45 theta_EHD loc3
2014-1-18 225 sw_EHD loc3
2014-1-18 0.453202 theta_soil loc3
2014-1-18 0 dsc loc3
2014-1-18 0 infil2 loc2
2014-1-18 0 infil loc2
2014-1-18 0 toDistribute loc2
2014-1-18 0 dailySurplus loc2
2014-1-18 47.1946 availablePoreDepth loc2
2014-1-18 250 EHD loc2
2014-1-18 4090.8 SD loc2
2014-1-18 -4.3408 G loc2
2014-1-18 0.311222 theta_EHD loc2
2014-1-18 77.8054 sw_EHD loc2
2014-1-18 0.315796 theta_soil loc2
2014-1-18 0 dsc loc2
2014-1-18 0 infil2 loc1
2014-1-18 0 infil loc1
2014-1-18 0 toDistribute loc1
2014-1-18 0 dailySurplus loc1
2014-1-18 15.1296 availablePoreDepth loc1
2014-1-18 133.333 EHD loc1
2014-1-18 274.908 SD loc1
2014-1-18 -0.408241 G loc1
2014-1-18 0.338527 theta_EHD loc1
2014-1-18 45.1369 sw_EHD loc1
2014-1-18 0.416322 theta_soil loc1
2014-1-18 0 dsc loc1
2014-1-19 0 infil2 loc3
2014-1-19 0 infil loc3
2014-1-19 0 toDistribute loc3
2014-1-19 0 dailySurplus loc3
2014-1-19 225 availablePoreDepth loc3
2014-1-19 500 EHD loc3
2014-1-19 1522.45 SD loc3
2014-1-19 -2.02245 G loc3
2014-1-19 0.45 theta_EHD loc3
2014-1-19 225 sw_EHD loc3
2014-1-19 0.453593 theta_soil loc3
2014-1-19 0 dsc loc3
2014-1-19 0 infil2 loc2
2014-1-19 0 infil loc2
2014-1-19 0 toDistribute loc2
2014-1-19 0 dailySurplus loc2
2014-1-19 47.1946 availablePoreDepth loc2
2014-1-19 250 EHD loc2
2014-1-19 4092.58 SD loc2
2014-1-19 -4.34258 G loc2
2014-1-19 0.311222 theta_EHD loc2
2014-1-19 77.8054 sw_EHD loc2
2014-1-19 0.315659 theta_soil loc2
2014-1-19 0 dsc loc2
2014-1-19 0 infil2 loc1
2014-1-19 0 infil loc1
2014-1-19 0 toDistribute loc1
2014-1-19 0 dailySurplus loc1
2014-1-19 15.1296 availablePoreDepth loc1
2014-1-19 133.333 EHD loc1
2014-1-19 271.04 SD loc1
2014-1-19 -0.404373 G loc1
2014-1-19 0.338527 theta_EHD loc1
2014-1-19 45.1369 sw_EHD loc1
2014-1-19 0.422263 theta_soil loc1
2014-1-19 0 dsc loc1
2014-1-20 0 infil2 loc3
2014-1-20 0 infil loc3
2014-1-20 0 toDistribute loc3
2014-1-20 0 dailySurplus loc3
2014-1-20 225 availablePoreDepth loc3
2014-1-20 500 EHD loc3
2014-1-20 1521.3 SD loc3
2014-1-20 -2.0213 G loc3
2014-1-20 0.45 theta_EHD loc3
2014-1-20 225 sw_EHD loc3
2014-1-20 0.453934 theta_soil loc3
2014-1-20 0 dsc loc3
2014-1-20 0 infil2 loc2
2014-1-20 0 infil loc2
2014-1-20 0 toDistribute loc2
2014-1-20 0 dailySurplus loc2
2014-1-20 47.1946 availablePoreDepth loc2
2014-1-20 250 EHD loc2
2014-1-20 4094.38 SD loc2
2014-1-20 -4.34438 G loc2
2014-1-20 0.311222 theta_EHD loc2
2014-1-20 77.8054 sw_EHD loc2
2014-1-20 0.31552 theta_soil loc2
2014-1-20 0 dsc loc2
2014-1-20 0 infil2 loc1
2014-1-20 0 infil loc1
2014-1-20 0 toDistribute loc1
2014-1-20 0 dailySurplus loc1
2014-1-20 15.1296 availablePoreDepth loc1
2014-1-20 133.333 EHD loc1
2014-1-20 267.142 SD loc1
2014-1-20 -0.400475 G loc1
2014-1-20 0.338527 theta_EHD loc1
2014-1-20 45.1369 sw_EHD loc1
2014-1-20 0.428426 theta_soil loc1
2014-1-20 0 dsc loc1
2014-1-21 0 infil2 loc3
2014-1-21 0 infil loc3
2014-1-21 0 toDistribute loc3
2014-1-21 0 dailySurplus loc3
2014-1-21 225 availablePoreDepth loc3
2014-1-21 500 EHD loc3
2014-1-21 1520.45 SD loc3
2014-1-21 -2.02045 G loc3
2014-1-21 0.45 theta_EHD loc3
2014-1-21 225 sw_EHD loc3
2014-1-21 0.454189 theta_soil loc3
2014-1-21 0 dsc loc3
2014-1-21 0 infil2 loc2
2014-1-21 0 infil loc2
2014-1-21 0 toDistribute loc2
2014-1-21 0 dailySurplus loc2
2014-1-21 47.1946 availablePoreDepth loc2
2014-1-21 250 EHD loc2
2014-1-21 4096.21 SD loc2
2014-1-21 -4.34621 G loc2
2014-1-21 0.311222 theta_EHD loc2
2014-1-21 77.8054 sw_EHD loc2
2014-1-21 0.315379 theta_soil loc2
2014-1-21 0 dsc loc2
2014-1-21 0 infil2 loc1
2014-1-21 0 infil loc1
2014-1-21 0 toDistribute loc1
2014-1-21 0 dailySurplus loc1
2014-1-21 15.1296 availablePoreDepth loc1
2014-1-21 133.333 EHD loc1
2014-1-21 263.235 SD loc1
2014-1-21 -0.396568 G loc1
2014-1-21 0.338527 theta_EHD loc1
2014-1-21 45.1369 sw_EHD loc1
2014-1-21 0.434783 theta_soil loc1
2014-1-21 0 dsc loc1
2014-1-22 0 infil2 loc3
2014-1-22 0 infil loc3
2014-1-22 0 toDistribute loc3
2014-1-22 0 dailySurplus loc3
2014-1-22 225 availablePoreDepth loc3
2014-1-22 500 EHD loc3
2014-1-22 1519.26 SD loc3
2014-1-22 -2.01926 G loc3
2014-1-22 0.45 theta_EHD loc3
2014-1-22 225 sw_EHD loc3
2014-1-22 0.454545 theta_soil loc3
2014-1-22 0 dsc loc3
2014-1-22 0 infil2 loc2
2014-1-22 0 infil loc2
2014-1-22 0 toDistribute loc2
2014-1-22 0 dailySurplus loc2
2014-1-22 47.1946 availablePoreDepth loc2
2014-1-22 250 EHD loc2
2014-1-22 4098.06 SD loc2
2014-1-22 -4.34806 G loc2
2014-1-22 0.311222 theta_EHD loc2
2014-1-22 77.8054 sw_EHD loc2
2014-1-22 0.315237 theta_soil loc2
2014-1-22 0 dsc loc2
2014-1-22 0 infil2 loc1
2014-1-22 0 infil loc1
2014-1-22 0 toDistribute loc1
2014-1-22 0 dailySurplus loc1
2014-1-22 15.1296 availablePoreDepth loc1
2014-1-22 133.333 EHD loc1
2014-1-22 259.337 SD loc1
2014-1-22 -0.39267 G loc1
2014-1-22 0.338527 theta_EHD loc1
2014-1-22 45.1369 sw_EHD loc1
2014-1-22 0.44132 theta_soil loc1
2014-1-22 0 dsc loc1
2014-1-23 0 infil2 loc3
2014-1-23 0 infil loc3
2014-1-23 0 toDistribute loc3
2014-1-23 0 dailySurplus loc3
2014-1-23 225 availablePoreDepth loc3
2014-1-23 500 EHD loc3
2014-1-23 1517.69 SD loc3
2014-1-23 -2.01769 G loc3
2014-1-23 0.45 theta_EHD loc3
2014-1-23 225 sw_EHD loc3
2014-1-23 0.455013 theta_soil loc3
2014-1-23 0 dsc loc3
2014-1-23 0 infil2 loc2
2014-1-23 0 infil loc2
2014-1-23 0 toDistribute loc2
2014-1-23 0 dailySurplus loc2
2014-1-23 47.1946 availablePoreDepth loc2
2014-1-23 250 EHD loc2
2014-1-23 4099.94 SD loc2
2014-1-23 -4.34994 G loc2
2014-1-23 0.311222 theta_EHD loc2
2014-1-23 77.8054 sw_EHD loc2
2014-1-23 0.315092 theta_soil loc2
2014-1-23 0 dsc loc2
2014-1-23 0 infil2 loc1
2014-1-23 0 infil loc1
2014-1-23 0 toDistribute loc1
2014-1-23 0 dailySurplus loc1
2014-1-23 15.1296 availablePoreDepth loc1
2014-1-23 133.333 EHD loc1
2014-1-23 255.438 SD loc1
2014-1-23 -0.388771 G loc1
2014-1-23 0.338527 theta_EHD loc1
2014-1-23 45.1369 sw_EHD loc1
2014-1-23 0.448055 theta_soil loc1
2014-1-23 0 dsc loc1
2014-1-24 0 infil2 loc3
2014-1-24 0 infil loc3
2014-1-24 0 toDistribute loc3
2014-1-24 0 dailySurplus loc3
2014-1-24 225 availablePoreDepth loc3
2014-1-24 500 EHD loc3
2014-1-24 1515.91 SD loc3
2014-1-24 -2.01591 G loc3
2014-1-24 0.45 theta_EHD loc3
2014-1-24 225 sw_EHD loc3
2014-1-24 0.455547 theta_soil loc3
2014-1-24 0 dsc loc3
2014-1-24 0 infil2 loc2
2014-1-24 0 infil loc2
2014-1-24 0 toDistribute loc2
2014-1-24 0 dailySurplus loc2
2014-1-24 47.1946 availablePoreDepth loc2
2014-1-24 250 EHD loc2
2014-1-24 4101.82 SD loc2
2014-1-24 -4.35182 G loc2
2014-1-24 0.311222 theta_EHD loc2
2014-1-24 77.8054 sw_EHD loc2
2014-1-24 0.314947 theta_soil loc2
2014-1-24 0 dsc loc2
2014-1-24 0 infil2 loc1
2014-1-24 0 infil loc1
2014-1-24 0 toDistribute loc1
2014-1-24 0 dailySurplus loc1
2014-1-24 15.1296 availablePoreDepth loc1
2014-1-24 133.333 EHD loc1
2014-1-24 251.555 SD loc1
2014-1-24 -0.384888 G loc1
2014-1-24 0.338527 theta_EHD loc1
2014-1-24 45.1369 sw_EHD loc1
2014-1-24 0.454972 theta_soil loc1
2014-1-24 0 dsc loc1
2014-1-25 0 infil2 loc3
2014-1-25 0 infil loc3
2014-1-25 0 toDistribute loc3
2014-1-25 0 dailySurplus loc3
2014-1-25 225 availablePoreDepth loc3
2014-1-25 500 EHD loc3
2014-1-25 1513.78 SD loc3
2014-1-25 -2.01378 G loc3
2014-1-25 0.45 theta_EHD loc3
2014-1-25 225 sw_EHD loc3
2014-1-25 0.45619 theta_soil loc3
2014-1-25 0 dsc loc3
2014-1-25 0 infil2 loc2
2014-1-25 0 infil loc2
2014-1-25 0 toDistribute loc2
2014-1-25 0 dailySurplus loc2
2014-1-25 47.1946 availablePoreDepth loc2
2014-1-25 250 EHD loc2
2014-1-25 4103.74 SD loc2
2014-1-25 -4.35374 G loc2
2014-1-25 0.311222 theta_EHD loc2
2014-1-25 77.8054 sw_EHD loc2
2014-1-25 0.3148 theta_soil loc2
2014-1-25 0 dsc loc2
2014-1-25 0 infil2 loc1
2014-1-25 0 infil loc1
2014-1-25 0 toDistribute loc1
2014-1-25 0 dailySurplus loc1
2014-1-25 15.1296 availablePoreDepth loc1
2014-1-25 133.333 EHD loc1
2014-1-25 247.656 SD loc1
2014-1-25 -0.380989 G loc1
2014-1-25 0.338527 theta_EHD loc1
2014-1-25 45.1369 sw_EHD loc1
2014-1-25 0.462134 theta_soil loc1
2014-1-25 0 dsc loc1
2014-1-26 0 infil2 loc3
2014-1-26 0 infil loc3
2014-1-26 0 toDistribute loc3
2014-1-26 0 dailySurplus loc3
2014-1-26 225 availablePoreDepth loc3
2014-1-26 500 EHD loc3
2014-1-26 1511.86 SD loc3
2014-1-26 -2.01186 G loc3
2014-1-26 0.45 theta_EHD loc3
2014-1-26 225 sw_EHD loc3
2014-1-26 0.45677 theta_soil loc3
2014-1-26 0 dsc loc3
2014-1-26 0 infil2 loc2
2014-1-26 0 infil loc2
2014-1-26 0 toDistribute loc2
2014-1-26 0 dailySurplus loc2
2014-1-26 47.1946 availablePoreDepth loc2
2014-1-26 250 EHD loc2
2014-1-26 4105.68 SD loc2
2014-1-26 -4.35568 G loc2
2014-1-26 0.311222 theta_EHD loc2
2014-1-26 77.8054 sw_EHD loc2
2014-1-26 0.314651 theta_soil loc2
2014-1-26 0 dsc loc2
2014-1-26 0 infil2 loc1
2014-1-26 0 infil loc1
2014-1-26 0 toDistribute loc1
2014-1-26 0 dailySurplus loc1
2014-1-26 15.1296 availablePoreDepth loc1
2014-1-26 133.333 EHD loc1
2014-1-26 243.757 SD loc1
2014-1-26 -0.37709 G loc1
2014-1-26 0.338527 theta_EHD loc1
2014-1-26 45.1369 sw_EHD loc1
2014-1-26 0.469525 theta_soil loc1
2014-1-26 0 dsc loc1
2014-1-27 0 infil2 loc3
2014-1-27 0 infil loc3
2014-1-27 0 toDistribute loc3
2014-1-27 0 dailySurplus loc3
2014-1-27 225 availablePoreDepth loc3
2014-1-27 500 EHD loc3
2014-1-27 1509.93 SD loc3
2014-1-27 -2.00993 G loc3
2014-1-27 0.45 theta_EHD loc3
2014-1-27 225 sw_EHD loc3
2014-1-27 0.457352 theta_soil loc3
2014-1-27 0 dsc loc3
2014-1-27 0 infil2 loc2
2014-1-27 0 infil loc2
2014-1-27 0 toDistribute loc2
2014-1-27 0 dailySurplus loc2
2014-1-27 47.1946 availablePoreDepth loc2
2014-1-27 250 EHD loc2
2014-1-27 4107.65 SD loc2
2014-1-27 -4.35765 G loc2
2014-1-27 0.311222 theta_EHD loc2
2014-1-27 77.8054 sw_EHD loc2
2014-1-27 0.314501 theta_soil loc2
2014-1-27 0 dsc loc2
2014-1-27 0 infil2 loc1
2014-1-27 0 infil loc1
2014-1-27 0 toDistribute loc1
2014-1-27 0 dailySurplus loc1
2014-1-27 15.1296 availablePoreDepth loc1
2014-1-27 133.333 EHD loc1
2014-1-27 239.851 SD loc1
2014-1-27 -0.373184 G loc1
2014-1-27 0.338527 theta_EHD loc1
2014-1-27 45.1369 sw_EHD loc1
2014-1-27 0.477172 theta_soil loc1
2014-1-27 0 dsc loc1
2014-1-28 0 infil2 loc3
2014-1-28 0 infil loc3
2014-1-28 0 toDistribute loc3
2014-1-28 0 dailySurplus loc3
2014-1-28 225 availablePoreDepth loc3
2014-1-28 500 EHD loc3
2014-1-28 1508.44 SD loc3
2014-1-28 -2.00844 G loc3
2014-1-28 0.45 theta_EHD loc3
2014-1-28 225 sw_EHD loc3
2014-1-28 0.457805 theta_soil loc3
2014-1-28 0 dsc loc3
2014-1-28 0 infil2 loc2
2014-1-28 0 infil loc2
2014-1-28 0 toDistribute loc2
2014-1-28 0 dailySurplus loc2
2014-1-28 47.1946 availablePoreDepth loc2
2014-1-28 250 EHD loc2
2014-1-28 4109.64 SD loc2
2014-1-28 -4.35964 G loc2
2014-1-28 0.311222 theta_EHD loc2
2014-1-28 77.8054 sw_EHD loc2
2014-1-28 0.314348 theta_soil loc2
2014-1-28 0 dsc loc2
2014-1-28 0 infil2 loc1
2014-1-28 0 infil loc1
2014-1-28 0 toDistribute loc1
2014-1-28 0 dailySurplus loc1
2014-1-28 15.1296 availablePoreDepth loc1
2014-1-28 133.333 EHD loc1
2014-1-28 235.945 SD loc1
2014-1-28 -0.369278 G loc1
2014-1-28 0.338527 theta_EHD loc1
2014-1-28 45.1369 sw_EHD loc1
2014-1-28 0.485072 theta_soil loc1
2014-1-28 0 dsc loc1
2014-1-29 0 infil2 loc3
2014-1-29 9.27296 Qd loc3
2014-1-29 0 infil loc3
2014-1-29 0 toDistribute loc3
2014-1-29 0 dailySurplus loc3
2014-1-29 225 availablePoreDepth loc3
2014-1-29 500 EHD loc3
2014-1-29 1507.13 SD loc3
2014-1-29 -1.99786 G loc3
2014-1-29 0.45 theta_EHD loc3
2014-1-29 225 sw_EHD loc3
2014-1-29 0.452051 theta_soil loc3
2014-1-29 0 dsc loc3
2014-1-29 0 infil2 loc2
2014-1-29 0 infil loc2
2014-1-29 0 toDistribute loc2
2014-1-29 0 dailySurplus loc2
2014-1-29 47.1946 availablePoreDepth loc2
2014-1-29 250 EHD loc2
2014-1-29 4111.66 SD loc2
2014-1-29 -4.36166 G loc2
2014-1-29 0.311222 theta_EHD loc2
2014-1-29 77.8054 sw_EHD loc2
2014-1-29 0.314194 theta_soil loc2
2014-1-29 0 dsc loc2
2014-1-29 0 infil2 loc1
2014-1-29 0 infil loc1
2014-1-29 0 toDistribute loc1
2014-1-29 0 dailySurplus loc1
2014-1-29 15.1296 availablePoreDepth loc1
2014-1-29 133.333 EHD loc1
2014-1-29 232.046 SD loc1
2014-1-29 -0.364426 G loc1
2014-1-29 0.338527 theta_EHD loc1
2014-1-29 45.1369 sw_EHD loc1
2014-1-29 0.452 theta_soil loc1
2014-1-29 0 dsc loc1
2014-1-30 0 infil2 loc3
2014-1-30 0 infil loc3
2014-1-30 0 toDistribute loc3
2014-1-30 0 dailySurplus loc3
2014-1-30 225 availablePoreDepth loc3
2014-1-30 500 EHD loc3
2014-1-30 1505.07 SD loc3
2014-1-30 -2.00507 G loc3
2014-1-30 0.45 theta_EHD loc3
2014-1-30 225 sw_EHD loc3
2014-1-30 0.452667 theta_soil loc3
2014-1-30 0 dsc loc3
2014-1-30 0 infil2 loc2
2014-1-30 0 infil loc2
2014-1-30 0 toDistribute loc2
2014-1-30 0 dailySurplus loc2
2014-1-30 47.1946 availablePoreDepth loc2
2014-1-30 250 EHD loc2
2014-1-30 4113.72 SD loc2
2014-1-30 -4.36372 G loc2
2014-1-30 0.311222 theta_EHD loc2
2014-1-30 77.8054 sw_EHD loc2
2014-1-30 0.314037 theta_soil loc2
2014-1-30 0 dsc loc2
2014-1-30 0 infil2 loc1
2014-1-30 0 infil loc1
2014-1-30 0 toDistribute loc1
2014-1-30 0 dailySurplus loc1
2014-1-30 15.1296 availablePoreDepth loc1
2014-1-30 133.333 EHD loc1
2014-1-30 228.132 SD loc1
2014-1-30 -0.361465 G loc1
2014-1-30 0.338527 theta_EHD loc1
2014-1-30 45.1369 sw_EHD loc1
2014-1-30 0.459755 theta_soil loc1
2014-1-30 0 dsc loc1
2014-1-31 0 infil2 loc3
2014-1-31 0 infil loc3
2014-1-31 0 toDistribute loc3
2014-1-31 0 dailySurplus loc3
2014-1-31 225 availablePoreDepth loc3
2014-1-31 500 EHD loc3
2014-1-31 1502.54 SD loc3
2014-1-31 -2.00254 G loc3
2014-1-31 0.45 theta_EHD loc3
2014-1-31 225 sw_EHD loc3
2014-1-31 0.45343 theta_soil loc3
2014-1-31 0 dsc loc3
2014-1-31 0 infil2 loc2
2014-1-31 0 infil loc2
2014-1-31 0 toDistribute loc2
2014-1-31 0 dailySurplus loc2
2014-1-31 47.1946 availablePoreDepth loc2
2014-1-31 250 EHD loc2
2014-1-31 4115.78 SD loc2
2014-1-31 -4.36578 G loc2
2014-1-31 0.311222 theta_EHD loc2
2014-1-31 77.8054 sw_EHD loc2
2014-1-31 0.313879 theta_soil loc2
2014-1-31 0 dsc loc2
2014-1-31 0 infil2 loc1
2014-1-31 0 infil loc1
2014-1-31 0 toDistribute loc1
2014-1-31 0 dailySurplus loc1
2014-1-31 15.1296 availablePoreDepth loc1
2014-1-31 133.333 EHD loc1
2014-1-31 224.196 SD loc1
2014-1-31 -0.357529 G loc1
2014-1-31 0.338527 theta_EHD loc1
2014-1-31 45.1369 sw_EHD loc1
2014-1-31 0.467828 theta_soil loc1
2014-1-31 0 dsc loc1
2014-2-1 0 infil2 loc3
2014-2-1 0 infil loc3
2014-2-1 0 toDistribute loc3
2014-2-1 0 dailySurplus loc3
2014-2-1 225 availablePoreDepth loc3
2014-2-1 500 EHD loc3
2014-2-1 1500.72 SD loc3
2014-2-1 -2.00072 G loc3
2014-2-1 0.45 theta_EHD loc3
2014-2-1 225 sw_EHD loc3
2014-2-1 0.453981 theta_soil loc3
2014-2-1 0 dsc loc3
2014-2-1 0 infil2 loc2
2014-2-1 0 infil loc2
2014-2-1 0 toDistribute loc2
2014-2-1 0 dailySurplus loc2
2014-2-1 47.1946 availablePoreDepth loc2
2014-2-1 250 EHD loc2
2014-2-1 4117.88 SD loc2
2014-2-1 -4.36788 G loc2
2014-2-1 0.311222 theta_EHD loc2
2014-2-1 77.8054 sw_EHD loc2
2014-2-1 0.313719 theta_soil loc2
2014-2-1 0 dsc loc2
2014-2-1 0 infil2 loc1
2014-2-1 0 infil loc1
2014-2-1 0 toDistribute loc1
2014-2-1 0 dailySurplus loc1
2014-2-1 15.1296 availablePoreDepth loc1
2014-2-1 133.333 EHD loc1
2014-2-1 220.267 SD loc1
2014-2-1 -0.3536 G loc1
2014-2-1 0.338527 theta_EHD loc1
2014-2-1 45.1369 sw_EHD loc1
2014-2-1 0.476173 theta_soil loc1
2014-2-1 0 dsc loc1
2014-2-2 0 infil2 loc3
2014-2-2 0 infil loc3
2014-2-2 0 toDistribute loc3
2014-2-2 0 dailySurplus loc3
2014-2-2 225 availablePoreDepth loc3
2014-2-2 500 EHD loc3
2014-2-2 1499.08 SD loc3
2014-2-2 -1.99908 G loc3
2014-2-2 0.45 theta_EHD loc3
2014-2-2 225 sw_EHD loc3
2014-2-2 0.454478 theta_soil loc3
2014-2-2 0 dsc loc3
2014-2-2 0 infil2 loc2
2014-2-2 0 infil loc2
2014-2-2 0 toDistribute loc2
2014-2-2 0 dailySurplus loc2
2014-2-2 47.1946 availablePoreDepth loc2
2014-2-2 250 EHD loc2
2014-2-2 4120 SD loc2
2014-2-2 -4.37 G loc2
2014-2-2 0.311222 theta_EHD loc2
2014-2-2 77.8054 sw_EHD loc2
2014-2-2 0.313558 theta_soil loc2
2014-2-2 0 dsc loc2
2014-2-2 0 infil2 loc1
2014-2-2 0 infil loc1
2014-2-2 0 toDistribute loc1
2014-2-2 0 dailySurplus loc1
2014-2-2 15.1296 availablePoreDepth loc1
2014-2-2 133.333 EHD loc1
2014-2-2 216.322 SD loc1
2014-2-2 -0.349655 G loc1
2014-2-2 0.338527 theta_EHD loc1
2014-2-2 45.1369 sw_EHD loc1
2014-2-2 0.484855 theta_soil loc1
2014-2-2 0 dsc loc1
2014-2-3 8.2871 infil2 loc3
2014-2-3 11.7162 Qd loc3
2014-2-3 8.28709 infil loc3
2014-2-3 0 toDistribute loc3
2014-2-3 8.28709 dailySurplus loc3
2014-2-3 225 availablePoreDepth loc3
2014-2-3 500 EHD loc3
2014-2-3 1497.7 SD loc3
2014-2-3 -1.98598 G loc3
2014-2-3 0.45 theta_EHD loc3
2014-2-3 225 sw_EHD loc3
2014-2-3 0.452608 theta_soil loc3
2014-2-3 0 dsc loc3
2014-2-3 0 infil2 loc2
2014-2-3 5.3306 infil loc2
2014-2-3 0 toDistribute loc2
2014-2-3 5.3306 dailySurplus loc2
2014-2-3 50.1511 availablePoreDepth loc2
2014-2-3 250 EHD loc2
2014-2-3 4122.12 SD loc2
2014-2-3 -4.37212 G loc2
2014-2-3 0.320718 theta_EHD loc2
2014-2-3 80.1795 sw_EHD loc2
2014-2-3 0.313396 theta_soil loc2
2014-2-3 0 dsc loc2
2014-2-3 0 infil2 loc1
2014-2-3 5.89204 infil loc1
2014-2-3 0 toDistribute loc1
2014-2-3 5.89204 dailySurplus loc1
2014-2-3 17.5247 availablePoreDepth loc1
2014-2-3 133.333 EHD loc1
2014-2-3 212.355 SD loc1
2014-2-3 -0.344795 G loc1
2014-2-3 0.364755 theta_EHD loc1
2014-2-3 48.6339 sw_EHD loc1
2014-2-3 0.452 theta_soil loc1
2014-2-3 0 dsc loc1
2014-2-4 2.99092 infil2 loc3
2014-2-4 5.63311 Qd loc3
2014-2-4 2.99091 infil loc3
2014-2-4 0 toDistribute loc3
2014-2-4 2.99091 dailySurplus loc3
2014-2-4 225 availablePoreDepth loc3
2014-2-4 500 EHD loc3
2014-2-4 1496.33 SD loc3
2014-2-4 -1.9907 G loc3
2014-2-4 0.45 theta_EHD loc3
2014-2-4 225 sw_EHD loc3
2014-2-4 0.451255 theta_soil loc3
2014-2-4 0 dsc loc3
2014-2-4 0 infil2 loc2
2014-2-4 0.062947 infil loc2
2014-2-4 0 toDistribute loc2
2014-2-4 0.062947 dailySurplus loc2
2014-2-4 47.7485 availablePoreDepth loc2
2014-2-4 250 EHD loc2
2014-2-4 4124.27 SD loc2
2014-2-4 -4.37427 G loc2
2014-2-4 0.309258 theta_EHD loc2
2014-2-4 77.3145 sw_EHD loc2
2014-2-4 0.313233 theta_soil loc2
2014-2-4 0 dsc loc2
2014-2-4 0 infil2 loc1
2014-2-4 0.607723 infil loc1
2014-2-4 0 toDistribute loc1
2014-2-4 0.607723 dailySurplus loc1
2014-2-4 14.0158 availablePoreDepth loc1
2014-2-4 133.333 EHD loc1
2014-2-4 208.38 SD loc1
2014-2-4 -0.34153 G loc1
2014-2-4 0.351439 theta_EHD loc1
2014-2-4 46.8584 sw_EHD loc1
2014-2-4 0.452 theta_soil loc1
2014-2-4 0 dsc loc1
2014-2-5 0 infil2 loc3
2014-2-5 2.07776 Qd loc3
2014-2-5 0 infil loc3
2014-2-5 0 toDistribute loc3
2014-2-5 0.802171 dailySurplus loc3
2014-2-5 225 availablePoreDepth loc3
2014-2-5 500 EHD loc3
2014-2-5 1494.35 SD loc3
2014-2-5 -1.99227 G loc3
2014-2-5 0.45 theta_EHD loc3
2014-2-5 225 sw_EHD loc3
2014-2-5 0.450463 theta_soil loc3
2014-2-5 0.802171 dsc loc3
2014-2-5 0 infil2 loc2
2014-2-5 0 infil loc2
2014-2-5 0 toDistribute loc2
2014-2-5 0 dailySurplus loc2
2014-2-5 50.4753 availablePoreDepth loc2
2014-2-5 250 EHD loc2
2014-2-5 4126.44 SD loc2
2014-2-5 -4.37644 G loc2
2014-2-5 0.298099 theta_EHD loc2
2014-2-5 74.5247 sw_EHD loc2
2014-2-5 0.313068 theta_soil loc2
2014-2-5 0 dsc loc2
2014-2-5 0 infil2 loc1
2014-2-5 0 infil loc1
2014-2-5 0 toDistribute loc1
2014-2-5 0 dailySurplus loc1
2014-2-5 15.683 availablePoreDepth loc1
2014-2-5 133.333 EHD loc1
2014-2-5 204.413 SD loc1
2014-2-5 -0.337563 G loc1
2014-2-5 0.334377 theta_EHD loc1
2014-2-5 44.5835 sw_EHD loc1
